predicted: 30.07319964395555; actual: 0.68
predicted: 5.456495843221016e-05; actual: 8.85
predicted: 1.3960870293749392e-09; actual: 0.52
predicted: 3.606681971790107e-15; actual: 9.27
predicted: 3.5672737066787057e-12; actual: 0.0
predicted: 0.051333640003345; actual: 0.0
predicted: 0.021976118523906598; actual: 0.0
predicted: 0.007651591475424426; actual: 34.36
predicted: 2.080571690699381e-05; actual: 6.58
predicted: 4.8579713607284235e-11; actual: 3.93
predicted: 6.7525577858994685e-15; actual: 3.71
predicted: 2.982629817764975e-07; actual: 1.09
predicted: 4.0604406337056534e-07; actual: 11.060000000000002
predicted: 0.0007142738266200868; actual: 7.73
predicted: 4.000233276338034e-12; actual: 9.96
predicted: 1.3537387842497137; actual: 8.16
predicted: 1.752830244976373e-08; actual: 0.0
predicted: 1.1143217754402328; actual: 185.76
predicted: 0.01669375461134772; actual: 0.0
predicted: 7.76693937327929e-07; actual: 0.0
predicted: 0.00039948588148384993; actual: 6.43
predicted: 4.01141007606274e-10; actual: 0.0
predicted: 0.0010223508539339249; actual: 0.0
predicted: 78.56110403616181; actual: 2.75
predicted: 0.01714020038995721; actual: 0.0
predicted: 3.302856668192327e-05; actual: 0.0
predicted: 4.831147472128502e-08; actual: 0.43000000000000005
l_rate: 0.5; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 0.500, error: 0.00003226
epoch: 100, lrate: 0.500, error: 0.00000124
epoch: 200, lrate: 0.500, error: 0.00000013
epoch: 300, lrate: 0.500, error: 0.00000001
epoch: 400, lrate: 0.500, error: 0.00000000
epoch: 500, lrate: 0.500, error: 0.00000000
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [1.5763103285246083, 0.13158804194371326, -0.1496341033534836, -0.15896896784312, -0.9810494886379176, 1.7344346963801327, -0.044188252701413515, 1.8387580577360172, 2.0244325675570614, -1.7643710441124947, 1.6429671167784907, 2.24406695483165, -1.7437250185700126], 'output': 4.81441735054936e-06, 'delta': -2.3178502833747266e-11}]
node #0: {'weights': [1.5763103285246083, 0.13158804194371326, -0.1496341033534836, -0.15896896784312, -0.9810494886379176, 1.7344346963801327, -0.044188252701413515, 1.8387580577360172, 2.0244325675570614, -1.7643710441124947, 1.6429671167784907, 2.24406695483165, -1.7437250185700126], 'output': 4.81441735054936e-06, 'delta': -2.3178502833747266e-11}
predicted: 0.8780431668968454; actual: 0.0
predicted: 5.637231877423063; actual: 0.0
predicted: 2.507917509161682; actual: 0.0
predicted: 13.4519101375192; actual: 0.0
predicted: 1.282950281220888; actual: 0.0
predicted: 2.6609233421437044; actual: 0.0
predicted: 0.300061691000056; actual: 0.0
predicted: 5.055899626933695; actual: 0.0
predicted: 1.7134144050825806; actual: 0.0
predicted: 1.5065094858230184; actual: 0.0
predicted: 3.0376463442898562; actual: 0.0
predicted: 0.4276953069207735; actual: 0.0
predicted: 0.09188375199283; actual: 0.0
predicted: 0.2870948078496633; actual: 0.0
predicted: 0.6598974614056522; actual: 0.47
predicted: 5.280544495439509; actual: 1.19
predicted: 2.239000686445274; actual: 1.75
predicted: 2.613675442441336; actual: 2.57
predicted: 3.2124397448085236; actual: 5.33
predicted: 1.3700746850565517; actual: 8.31
predicted: 0.6225477083268216; actual: 11.53
predicted: 0.6983924356692337; actual: 24.23
predicted: 1.2883617670394467; actual: 32.07
predicted: 15.000233319551668; actual: 88.49
predicted: 0.27193242404224266; actual: 0.0
predicted: 69.35973636334737; actual: 0.68
predicted: 4.888737189681661; actual: 8.85
predicted: 0.9650406709087749; actual: 0.52
predicted: 0.03552263458481906; actual: 9.27
predicted: 0.1729394065568733; actual: 0.0
predicted: 11.911705577643916; actual: 0.0
predicted: 10.556530048999536; actual: 0.0
predicted: 13.307735095878606; actual: 34.36
predicted: 1.9584834276290584; actual: 6.58
predicted: 0.32957786049143534; actual: 3.93
predicted: 0.1286286005896686; actual: 3.71
predicted: 1.8555781389652881; actual: 1.09
predicted: 11.644671834688559; actual: 11.060000000000002
predicted: 9.726094829754379; actual: 7.73
predicted: 0.2955581207900208; actual: 9.96
predicted: 43.96850011809199; actual: 8.16
predicted: 0.32047581825510163; actual: 0.0
predicted: 80.63729039910675; actual: 185.76
predicted: 28.122505948885983; actual: 0.0
predicted: 5.041015663166379; actual: 0.0
predicted: 21.560556531568828; actual: 6.43
predicted: 1.3737810980102971; actual: 0.0
predicted: 2.772396188013831; actual: 0.0
predicted: 131.9076052516345; actual: 2.75
predicted: 19.237886619814127; actual: 0.0
predicted: 33.305825427170724; actual: 0.0
predicted: 3.78462053003411; actual: 0.43000000000000005
l_rate: 0.5; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 0.500, error: 0.00007736
epoch: 100, lrate: 0.500, error: 0.00000154
epoch: 200, lrate: 0.500, error: 0.00000014
epoch: 300, lrate: 0.500, error: 0.00000001
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [1.0211776259569476, 0.40345785676303203, 0.24092015318585347, -0.10341584570127309, -1.141309000448959, 1.242833060749303, -0.2766762363804333, 1.486934009197695, 1.5048578127176317, -0.8413723264892801, 1.031197320543842, 1.6718435493085788, -1.286103425340405], 'output': 9.767219888341768e-05, 'delta': -9.538926655771541e-09}]
node #0: {'weights': [1.0211776259569476, 0.40345785676303203, 0.24092015318585347, -0.10341584570127309, -1.141309000448959, 1.242833060749303, -0.2766762363804333, 1.486934009197695, 1.5048578127176317, -0.8413723264892801, 1.031197320543842, 1.6718435493085788, -1.286103425340405], 'output': 9.767219888341768e-05, 'delta': -9.538926655771541e-09}
predicted: 2.8453068743653587; actual: 0.0
predicted: 10.67673942644048; actual: 0.0
predicted: 5.88850544133104; actual: 0.0
predicted: 15.64056951639058; actual: 0.0
predicted: 4.391222658809422; actual: 0.0
predicted: 5.399566487072414; actual: 0.0
predicted: 1.0659389995647008; actual: 0.0
predicted: 8.361166434185312; actual: 0.0
predicted: 3.90113146849484; actual: 0.0
predicted: 4.868611238706836; actual: 0.0
predicted: 6.837966312179154; actual: 0.0
predicted: 1.6545760228547637; actual: 0.0
predicted: 0.8293868662246721; actual: 0.0
predicted: 1.7900589785370695; actual: 0.0
predicted: 2.850582046482395; actual: 0.47
predicted: 9.640416017974188; actual: 1.19
predicted: 4.5083457317595625; actual: 1.75
predicted: 6.1277000711088645; actual: 2.57
predicted: 6.204617813179866; actual: 5.33
predicted: 3.661963386966711; actual: 8.31
predicted: 2.6069586736202117; actual: 11.53
predicted: 2.303873753536463; actual: 24.23
predicted: 4.86179556566059; actual: 32.07
predicted: 17.780282899184524; actual: 88.49
predicted: 1.308322463681321; actual: 0.0
predicted: 55.83001305997998; actual: 0.68
predicted: 10.028822804330161; actual: 8.85
predicted: 3.2165715842991833; actual: 0.52
predicted: 0.5872473673111736; actual: 9.27
predicted: 1.2635006569395546; actual: 0.0
predicted: 16.526396820150836; actual: 0.0
predicted: 14.15499778269543; actual: 0.0
predicted: 13.656398635552966; actual: 34.36
predicted: 4.2340091390859875; actual: 6.58
predicted: 1.6842230621332497; actual: 3.93
predicted: 0.9499033978335433; actual: 3.71
predicted: 5.15128239388203; actual: 1.09
predicted: 19.586153480721563; actual: 11.060000000000002
predicted: 13.824773927081415; actual: 7.73
predicted: 1.407685972913433; actual: 9.96
predicted: 44.538424422569065; actual: 8.16
predicted: 1.2309358360656453; actual: 0.0
predicted: 84.45459651282012; actual: 185.76
predicted: 30.77221576734147; actual: 0.0
predicted: 10.670868478144737; actual: 0.0
predicted: 30.779893739279686; actual: 6.43
predicted: 5.071150791066526; actual: 0.0
predicted: 5.789568833724056; actual: 0.0
predicted: 114.31061676264962; actual: 2.75
predicted: 24.860767798239138; actual: 0.0
predicted: 47.94059136391627; actual: 0.0
predicted: 9.01049890302131; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 0.100, error: 0.00041712
epoch: 100, lrate: 0.100, error: 0.00001156
epoch: 200, lrate: 0.100, error: 0.00000683
epoch: 300, lrate: 0.100, error: 0.00000433
epoch: 400, lrate: 0.100, error: 0.00000263
epoch: 500, lrate: 0.100, error: 0.00000155
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.5741222687191618, 0.550523360394637, 0.25577767409899405, -0.1274168980643103, -0.5564772350352433, 0.874791885278586, -0.41354362944324524, 1.3992333385593134, 0.7845250264359002, 0.020950273555038604, 0.5158114476967806, 1.770963174214885, -1.0308050475747448], 'output': 0.0012431577163084817, 'delta': -1.5435198805792846e-06}]
node #0: {'weights': [0.5741222687191618, 0.550523360394637, 0.25577767409899405, -0.1274168980643103, -0.5564772350352433, 0.874791885278586, -0.41354362944324524, 1.3992333385593134, 0.7845250264359002, 0.020950273555038604, 0.5158114476967806, 1.770963174214885, -1.0308050475747448], 'output': 0.0012431577163084817, 'delta': -1.5435198805792846e-06}
predicted: 7.095528913630851; actual: 0.0
predicted: 12.533106012916365; actual: 0.0
predicted: 8.823666018764076; actual: 0.0
predicted: 11.853090182440605; actual: 0.0
predicted: 6.603205247288188; actual: 0.0
predicted: 6.52837045670708; actual: 0.0
predicted: 2.915011227379454; actual: 0.0
predicted: 11.323806305396973; actual: 0.0
predicted: 5.485901240922297; actual: 0.0
predicted: 9.743809718373987; actual: 0.0
predicted: 9.137895204734605; actual: 0.0
predicted: 4.177527888890773; actual: 0.0
predicted: 5.243884825337965; actual: 0.0
predicted: 4.578555846720921; actual: 0.0
predicted: 6.504267217244703; actual: 0.47
predicted: 11.20155018754139; actual: 1.19
predicted: 7.647289465819669; actual: 1.75
predicted: 8.724230780300914; actual: 2.57
predicted: 6.443810367772776; actual: 5.33
predicted: 8.168970229605755; actual: 8.31
predicted: 5.616811774096859; actual: 11.53
predicted: 3.648418702129979; actual: 24.23
predicted: 10.2170451152974; actual: 32.07
predicted: 12.787021969353148; actual: 88.49
predicted: 4.197333212711372; actual: 0.0
predicted: 31.985462311694068; actual: 0.68
predicted: 12.588044359807762; actual: 8.85
predicted: 7.351398106298362; actual: 0.52
predicted: 3.769018187277713; actual: 9.27
predicted: 4.828814168604783; actual: 0.0
predicted: 16.354932136413733; actual: 0.0
predicted: 10.716129837438778; actual: 0.0
predicted: 10.223107663809754; actual: 34.36
predicted: 4.912910281463028; actual: 6.58
predicted: 4.744404044410258; actual: 3.93
predicted: 4.464351470097175; actual: 3.71
predicted: 8.627023577589256; actual: 1.09
predicted: 24.7337800896559; actual: 11.060000000000002
predicted: 15.191114056777081; actual: 7.73
predicted: 5.820110950035764; actual: 9.96
predicted: 32.173693103121316; actual: 8.16
predicted: 3.1905285152202203; actual: 0.0
predicted: 55.77310918286559; actual: 185.76
predicted: 24.293335292694717; actual: 0.0
predicted: 15.582373253478666; actual: 0.0
predicted: 34.08869724456953; actual: 6.43
predicted: 11.677023875771265; actual: 0.0
predicted: 8.345336868128886; actual: 0.0
predicted: 60.212532705688034; actual: 2.75
predicted: 21.96925668852888; actual: 0.0
predicted: 65.0834603215137; actual: 0.0
predicted: 14.062504413167385; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 0.100, error: 0.00108397
epoch: 100, lrate: 0.100, error: 0.00003389
epoch: 200, lrate: 0.100, error: 0.00001691
epoch: 300, lrate: 0.100, error: 0.00000903
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.38084069399509934, 0.4366313922415129, -0.0834638983739892, 0.056417933517030255, -0.48015421470114933, 0.8619193345320939, -0.23997277318694624, 1.5611337104954053, 0.3196171947598974, -0.10206294473531737, 0.2850956654593619, 1.6172813197297458, -1.1041427420380165], 'output': 0.003004215541676206, 'delta': -8.998197041211563e-06}]
node #0: {'weights': [0.38084069399509934, 0.4366313922415129, -0.0834638983739892, 0.056417933517030255, -0.48015421470114933, 0.8619193345320939, -0.23997277318694624, 1.5611337104954053, 0.3196171947598974, -0.10206294473531737, 0.2850956654593619, 1.6172813197297458, -1.1041427420380165], 'output': 0.003004215541676206, 'delta': -8.998197041211563e-06}
predicted: 9.420720575627291; actual: 0.0
predicted: 11.678972644329733; actual: 0.0
predicted: 8.84401371244799; actual: 0.0
predicted: 12.680930997674434; actual: 0.0
predicted: 5.860823820093304; actual: 0.0
predicted: 8.851011359254437; actual: 0.0
predicted: 6.230638876383787; actual: 0.0
predicted: 14.913363462968814; actual: 0.0
predicted: 8.518149088423987; actual: 0.0
predicted: 11.357179850590148; actual: 0.0
predicted: 12.522952119131942; actual: 0.0
predicted: 5.857924273864699; actual: 0.0
predicted: 7.0712605436123885; actual: 0.0
predicted: 7.37935713478145; actual: 0.0
predicted: 6.7732921593044075; actual: 0.47
predicted: 10.77815734395616; actual: 1.19
predicted: 8.401696777366663; actual: 1.75
predicted: 9.480743275248459; actual: 2.57
predicted: 8.183081423654196; actual: 5.33
predicted: 13.0353451511203; actual: 8.31
predicted: 6.57646318338819; actual: 11.53
predicted: 4.944063754793947; actual: 24.23
predicted: 12.065381615924203; actual: 32.07
predicted: 11.58001980176966; actual: 88.49
predicted: 5.054988977214547; actual: 0.0
predicted: 26.161467459071396; actual: 0.68
predicted: 10.775622138868364; actual: 8.85
predicted: 8.782147568944252; actual: 0.52
predicted: 4.544400025694954; actual: 9.27
predicted: 7.587433123199887; actual: 0.0
predicted: 13.383390545322351; actual: 0.0
predicted: 12.271876578647538; actual: 0.0
predicted: 9.928640484185895; actual: 34.36
predicted: 6.637752416896153; actual: 6.58
predicted: 5.311593598399378; actual: 3.93
predicted: 6.4740110469332866; actual: 3.71
predicted: 10.85828711888933; actual: 1.09
predicted: 26.69403098669672; actual: 11.060000000000002
predicted: 14.017179274925711; actual: 7.73
predicted: 6.405322379529455; actual: 9.96
predicted: 21.72463333493527; actual: 8.16
predicted: 5.066880951327798; actual: 0.0
predicted: 36.550418182943396; actual: 185.76
predicted: 24.995305962417532; actual: 0.0
predicted: 19.965446275835927; actual: 0.0
predicted: 32.015783068529196; actual: 6.43
predicted: 15.445648208359751; actual: 0.0
predicted: 11.62278005239772; actual: 0.0
predicted: 37.405296976270705; actual: 2.75
predicted: 19.87861670347544; actual: 0.0
predicted: 45.31733353968434; actual: 0.0
predicted: 14.597933756407903; actual: 0.43000000000000005
The tuned model looks like: l_rate: 0.1; n_epoch: 500, n_hidden: []
The model has a loss of 37691.86775839816
epoch: 0, lrate: 0.100, error: 0.00149044
epoch: 100, lrate: 0.100, error: 0.00003258
epoch: 200, lrate: 0.100, error: 0.00001664
epoch: 300, lrate: 0.100, error: 0.00000970
epoch: 400, lrate: 0.100, error: 0.00000573
epoch: 500, lrate: 0.100, error: 0.00000337
the trained network:
there are a total of 0 hidden layers
there are 12 inputs
there are 1 nodes in the output layer
output layer: [{'weights': [0.3463608754630363, 0.7086525831046228, 0.09510293573967714, -0.04913441507723449, -0.8614871641043459, 0.46088769193346757, -0.01171751275675455, 1.3606085436131101, 0.7690670790259335, 0.0056749688491307465, 0.37563112268970233, 2.047219747223143, -0.5875796992030524], 'output': 0.0018360430382055111, 'delta': -3.364864637844777e-06}]
node #0: {'weights': [0.3463608754630363, 0.7086525831046228, 0.09510293573967714, -0.04913441507723449, -0.8614871641043459, 0.46088769193346757, -0.01171751275675455, 1.3606085436131101, 0.7690670790259335, 0.0056749688491307465, 0.37563112268970233, 2.047219747223143, -0.5875796992030524], 'output': 0.0018360430382055111, 'delta': -3.364864637844777e-06}
predicted: 15.327416828943132; actual: 2.74
predicted: 6.926073272994987; actual: 1.94
predicted: 25.957206634848085; actual: 0.17
predicted: 13.276248725797743; actual: 2.35
predicted: 17.147652329575905; actual: 2.87
predicted: 9.569037421297498; actual: 0.0
predicted: 38.734179937821075; actual: 6.3
predicted: 4.111793582579024; actual: 36.85
predicted: 3.1742081444382664; actual: 0.0
predicted: 2.537640430925504; actual: 1.0999999999999999
predicted: 6.690418825853688; actual: 1.64
predicted: 10.216782916247821; actual: 0.0
predicted: 6.046005422278815; actual: 2.13
predicted: 14.379966079091405; actual: 3.09
predicted: 5.030331591915554; actual: 0.0
