predicted: 5.0; actual: 3.0
predicted: 2.0; actual: 5.0
predicted: 6.0; actual: 6.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
l_rate: 0.5; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 0.500, error: 238.86465265
epoch: 100, lrate: 0.500, error: 158.47849722
epoch: 200, lrate: 0.500, error: 150.36783628
epoch: 300, lrate: 0.500, error: 146.74785808
epoch: 400, lrate: 0.500, error: 144.52789614
epoch: 500, lrate: 0.500, error: 142.54651832
the trained network:
there are a total of 0 hidden layers
there are 9 inputs
there are 6 nodes in the output layer
output layer: [{'weights': [0.7068895403543893, 0.3332939956251378, 8.090166737787438, -7.101090354189523, 8.82917176982818, 0.5630077973970049, 7.082770914161637, 2.861550570642277, 0.35816945215661966, -1.044105562133801], 'output': 0.1795501817344008, 'delta': -0.02644988092559232}, {'weights': [2.362999712892971, -5.481575236709476, 2.1727850952561325, 6.000162248827244, -1.704048788538489, -2.620024152163676, 0.4903425861070433, -3.7790781491775993, 0.24069492271029758, -5.498831606639765], 'output': 0.6337620279360705, 'delta': 0.08500666063012373}, {'weights': [-8.110301856630459, 1.731935991143069, 2.5009851620992984, -1.8437587595664129, -3.1594605509783884, 0.9381069355884997, 6.999702592863287, 0.23637932858739466, -1.8965805289268431, -4.736721012481696], 'output': 0.017746809199301692, 'delta': -0.0003093598927442373}, {'weights': [-5.301003938577658, -7.646583729849451, -0.4715038918180321, 9.193820883680363, -3.0515376636744573, 6.101475184386705, 6.698327850552751, -5.203482603236696, 0.2833705978124918, -3.587648650185591], 'output': 0.025857252434320986, 'delta': -0.0006513094090284783}, {'weights': [-0.6008681790999119, 8.846041054614203, 2.5975070554069544, 3.426806843963051, 4.67875472125775, -1.692684722642633, 8.134623096895789, -7.581730786318085, -2.670342167789558, -9.739102861847329], 'output': 0.003233575956070777, 'delta': -1.0422203149946536e-05}, {'weights': [6.518980850230216, 7.531939640311517, -3.2950122367122727, 2.335879910820299, 8.943437060972732, 1.7757926967016533, -7.7558544369339195, 5.158838262352057, -0.8688387345605629, 1.2317856311445676], 'output': 0.0002510132272819473, 'delta': -6.299182451937081e-08}]
node #0: {'weights': [0.7068895403543893, 0.3332939956251378, 8.090166737787438, -7.101090354189523, 8.82917176982818, 0.5630077973970049, 7.082770914161637, 2.861550570642277, 0.35816945215661966, -1.044105562133801], 'output': 0.1795501817344008, 'delta': -0.02644988092559232}
node #1: {'weights': [2.362999712892971, -5.481575236709476, 2.1727850952561325, 6.000162248827244, -1.704048788538489, -2.620024152163676, 0.4903425861070433, -3.7790781491775993, 0.24069492271029758, -5.498831606639765], 'output': 0.6337620279360705, 'delta': 0.08500666063012373}
node #2: {'weights': [-8.110301856630459, 1.731935991143069, 2.5009851620992984, -1.8437587595664129, -3.1594605509783884, 0.9381069355884997, 6.999702592863287, 0.23637932858739466, -1.8965805289268431, -4.736721012481696], 'output': 0.017746809199301692, 'delta': -0.0003093598927442373}
node #3: {'weights': [-5.301003938577658, -7.646583729849451, -0.4715038918180321, 9.193820883680363, -3.0515376636744573, 6.101475184386705, 6.698327850552751, -5.203482603236696, 0.2833705978124918, -3.587648650185591], 'output': 0.025857252434320986, 'delta': -0.0006513094090284783}
node #4: {'weights': [-0.6008681790999119, 8.846041054614203, 2.5975070554069544, 3.426806843963051, 4.67875472125775, -1.692684722642633, 8.134623096895789, -7.581730786318085, -2.670342167789558, -9.739102861847329], 'output': 0.003233575956070777, 'delta': -1.0422203149946536e-05}
node #5: {'weights': [6.518980850230216, 7.531939640311517, -3.2950122367122727, 2.335879910820299, 8.943437060972732, 1.7757926967016533, -7.7558544369339195, 5.158838262352057, -0.8688387345605629, 1.2317856311445676], 'output': 0.0002510132272819473, 'delta': -6.299182451937081e-08}
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 2.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 2.0; actual: 1.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 6.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 1.0; actual: 2.0
predicted: 2.0; actual: 3.0
predicted: 2.0; actual: 3.0
predicted: 2.0; actual: 5.0
predicted: 7.0; actual: 6.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
l_rate: 0.5; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 0.500, error: 236.87470749
epoch: 100, lrate: 0.500, error: 158.37370578
epoch: 200, lrate: 0.500, error: 150.39653046
epoch: 300, lrate: 0.500, error: 146.73462908
the trained network:
there are a total of 0 hidden layers
there are 9 inputs
there are 6 nodes in the output layer
output layer: [{'weights': [0.868384436765597, -0.485383485602304, 7.134947760371606, -7.322894903739483, 7.781202694979545, 0.545467733336455, 5.305025165298226, 2.672077696646143, 0.3509558513524731, -1.6381125763498916], 'output': 0.19238768591329863, 'delta': -0.02989217209926958}, {'weights': [2.3116792383306977, -4.717955636854009, 2.595112322755667, 6.16940656769555, -1.0950928608795498, -1.9081782773613938, 1.538643591902635, -3.338352044430718, 0.2428390968076113, -4.03802036858945], 'output': 0.6261299086039743, 'delta': 0.08751971559518618}, {'weights': [-5.301652324703979, 3.180909669880184, 2.3166035734141923, -1.7747949534037766, -2.385567392942444, 1.2430846454358413, 4.239893720737436, -0.360534479910657, -0.33148806039880313, -3.3582426757533215], 'output': 0.04323978930991908, 'delta': -0.0017888348371166497}, {'weights': [-2.997015769266499, -5.668511895321915, -0.37600961154213325, 7.480264884675766, -1.8058718031463348, 5.25870269822265, 4.66768951677882, -3.9939334521141, 0.33003757434463027, -2.138058518520578], 'output': 0.04579581408569324, 'delta': -0.002001211014987806}, {'weights': [-0.6417325073722435, 7.351030017934347, 1.4999521337468384, 2.021840067003727, 3.158291464551495, 0.007762476373048212, 6.0789452504566315, -5.23407897997913, -2.094022933641403, -6.454995476639659], 'output': 0.005276107587644281, 'delta': -2.7690438627152534e-05}, {'weights': [4.705616758180165, 6.2264643048465285, -2.885756576676842, 1.723242448838814, 7.526524497320345, 1.3238663490653195, -6.440247802940842, 4.803208264946162, -0.7772770648195514, 0.7885271167701117], 'output': 0.0007702439831871391, 'delta': -5.928188265255712e-07}]
node #0: {'weights': [0.868384436765597, -0.485383485602304, 7.134947760371606, -7.322894903739483, 7.781202694979545, 0.545467733336455, 5.305025165298226, 2.672077696646143, 0.3509558513524731, -1.6381125763498916], 'output': 0.19238768591329863, 'delta': -0.02989217209926958}
node #1: {'weights': [2.3116792383306977, -4.717955636854009, 2.595112322755667, 6.16940656769555, -1.0950928608795498, -1.9081782773613938, 1.538643591902635, -3.338352044430718, 0.2428390968076113, -4.03802036858945], 'output': 0.6261299086039743, 'delta': 0.08751971559518618}
node #2: {'weights': [-5.301652324703979, 3.180909669880184, 2.3166035734141923, -1.7747949534037766, -2.385567392942444, 1.2430846454358413, 4.239893720737436, -0.360534479910657, -0.33148806039880313, -3.3582426757533215], 'output': 0.04323978930991908, 'delta': -0.0017888348371166497}
node #3: {'weights': [-2.997015769266499, -5.668511895321915, -0.37600961154213325, 7.480264884675766, -1.8058718031463348, 5.25870269822265, 4.66768951677882, -3.9939334521141, 0.33003757434463027, -2.138058518520578], 'output': 0.04579581408569324, 'delta': -0.002001211014987806}
node #4: {'weights': [-0.6417325073722435, 7.351030017934347, 1.4999521337468384, 2.021840067003727, 3.158291464551495, 0.007762476373048212, 6.0789452504566315, -5.23407897997913, -2.094022933641403, -6.454995476639659], 'output': 0.005276107587644281, 'delta': -2.7690438627152534e-05}
node #5: {'weights': [4.705616758180165, 6.2264643048465285, -2.885756576676842, 1.723242448838814, 7.526524497320345, 1.3238663490653195, -6.440247802940842, 4.803208264946162, -0.7772770648195514, 0.7885271167701117], 'output': 0.0007702439831871391, 'delta': -5.928188265255712e-07}
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 2.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 2.0; actual: 1.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 6.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 3.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 1.0; actual: 2.0
predicted: 2.0; actual: 3.0
predicted: 2.0; actual: 3.0
predicted: 6.0; actual: 5.0
predicted: 7.0; actual: 6.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
l_rate: 0.1; n_epoch: 500, n_hidden: []
epoch: 0, lrate: 0.100, error: 259.08229602
epoch: 100, lrate: 0.100, error: 173.42161813
epoch: 200, lrate: 0.100, error: 168.13539652
epoch: 300, lrate: 0.100, error: 163.90494808
epoch: 400, lrate: 0.100, error: 160.54148539
epoch: 500, lrate: 0.100, error: 157.89513714
the trained network:
there are a total of 0 hidden layers
there are 9 inputs
there are 6 nodes in the output layer
output layer: [{'weights': [0.8421163170160155, -0.3262174248580945, 4.878939793392622, -5.758257910488173, 5.368767758380489, 0.8955939001806257, 2.884984290834585, 1.3164549849301332, 0.1250632992405958, -1.6619252821088069], 'output': 0.2615217562668786, 'delta': -0.050507207027128666}, {'weights': [1.6817033770408618, -3.0910637008565622, 2.466968129056006, 4.952938024344583, -0.3669541742834195, -0.9324658414617765, 1.9863902818454326, -2.0991395930933923, 0.27031605840274087, -2.000747509734256], 'output': 0.6062652771135292, 'delta': 0.09398750651950018}, {'weights': [-1.896794604288907, 3.0704389872339055, 2.042562184911073, -1.270370875761732, -0.9712358864773104, 1.5022926609351008, 1.7830326992681442, -0.13118688477941667, 0.2723677130375447, -1.6984526268671523], 'output': 0.0753297480248335, 'delta': -0.0052471069386151245}, {'weights': [-0.8231367040448765, -2.5757064558291245, -0.41010928027834875, 4.164881881172211, -0.3224717064110239, 3.635974829146104, 2.188088140705941, -1.8336249444113608, 0.3094602217121422, -0.36224275490744723], 'output': 0.09199881549477767, 'delta': -0.007685124129011508}, {'weights': [0.2236638005450463, 4.782499118374404, 0.06409473520538388, 0.24293211489901995, 1.4299125901207888, 0.79809855216283, 2.6658622515731203, -2.090561287957855, -0.930095735478788, -3.1055652531974482], 'output': 0.011867118619051547, 'delta': -0.00013915727575294698}, {'weights': [1.2772388543674935, 4.202816375564854, -1.849504250415978, 0.951408723718875, 4.84411332859976, 0.8414811385745488, -3.2101162961217917, 4.049701437902638, -0.6443219351478068, 0.5413720630101658], 'output': 0.005982081863223846, 'delta': -3.557123280376304e-05}]
node #0: {'weights': [0.8421163170160155, -0.3262174248580945, 4.878939793392622, -5.758257910488173, 5.368767758380489, 0.8955939001806257, 2.884984290834585, 1.3164549849301332, 0.1250632992405958, -1.6619252821088069], 'output': 0.2615217562668786, 'delta': -0.050507207027128666}
node #1: {'weights': [1.6817033770408618, -3.0910637008565622, 2.466968129056006, 4.952938024344583, -0.3669541742834195, -0.9324658414617765, 1.9863902818454326, -2.0991395930933923, 0.27031605840274087, -2.000747509734256], 'output': 0.6062652771135292, 'delta': 0.09398750651950018}
node #2: {'weights': [-1.896794604288907, 3.0704389872339055, 2.042562184911073, -1.270370875761732, -0.9712358864773104, 1.5022926609351008, 1.7830326992681442, -0.13118688477941667, 0.2723677130375447, -1.6984526268671523], 'output': 0.0753297480248335, 'delta': -0.0052471069386151245}
node #3: {'weights': [-0.8231367040448765, -2.5757064558291245, -0.41010928027834875, 4.164881881172211, -0.3224717064110239, 3.635974829146104, 2.188088140705941, -1.8336249444113608, 0.3094602217121422, -0.36224275490744723], 'output': 0.09199881549477767, 'delta': -0.007685124129011508}
node #4: {'weights': [0.2236638005450463, 4.782499118374404, 0.06409473520538388, 0.24293211489901995, 1.4299125901207888, 0.79809855216283, 2.6658622515731203, -2.090561287957855, -0.930095735478788, -3.1055652531974482], 'output': 0.011867118619051547, 'delta': -0.00013915727575294698}
node #5: {'weights': [1.2772388543674935, 4.202816375564854, -1.849504250415978, 0.951408723718875, 4.84411332859976, 0.8414811385745488, -3.2101162961217917, 4.049701437902638, -0.6443219351478068, 0.5413720630101658], 'output': 0.005982081863223846, 'delta': -3.557123280376304e-05}
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 2.0; actual: 1.0
predicted: 1.0; actual: 1.0
predicted: 2.0; actual: 1.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 6.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 3.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 1.0; actual: 2.0
predicted: 2.0; actual: 3.0
predicted: 2.0; actual: 3.0
predicted: 6.0; actual: 5.0
predicted: 7.0; actual: 6.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
predicted: 7.0; actual: 7.0
l_rate: 0.1; n_epoch: 300, n_hidden: []
epoch: 0, lrate: 0.100, error: 274.16874964
epoch: 100, lrate: 0.100, error: 173.82210736
epoch: 200, lrate: 0.100, error: 167.58583911
epoch: 300, lrate: 0.100, error: 163.72914104
the trained network:
there are a total of 0 hidden layers
there are 9 inputs
there are 6 nodes in the output layer
output layer: [{'weights': [0.979797021514071, -0.41015545640936835, 4.129076058951354, -5.161619309592314, 4.440720463597827, 1.0102803493200598, 1.9901409449347285, 1.3342349956311568, 0.11106042430769378, -1.1964905876508962], 'output': 0.2875470924444447, 'delta': -0.05890797913080138}, {'weights': [1.4220785145880386, -2.413459998565425, 2.3862879344784282, 4.3098986995193185, -0.038001202756843745, -0.38605573148014827, 2.272151228139772, -1.5194187772214576, 0.26802584474414665, -0.9644448154073667], 'output': 0.5778791519518988, 'delta': 0.10296998055470767}, {'weights': [-1.2275959153088556, 2.2356491605258895, 1.8689323198571839, -0.9795316660961986, -0.8873633490245676, 1.2204601676582638, 1.482122856555403, 0.11215251160120972, 0.31155563751902376, -1.5111210266004456], 'output': 0.08354565240783679, 'delta': -0.006396737739076661}, {'weights': [-0.4496953256568203, -1.2652421407793841, -0.48916972467866937, 2.8265915930290557, -0.11682081213428368, 3.231699280355082, 1.3277800745775414, -0.9864955363737912, 0.3981138505187774, 0.20232561164156973], 'output': 0.0953719331859885, 'delta': -0.008228321071896872}, {'weights': [0.40215275879744117, 3.649054567469498, -0.1940652904111475, -0.09523287319171723, 1.1628561528447154, 0.8974326357204113, 1.9310200296360664, -1.1475753916437577, -0.5219028552400042, -2.143773303848014], 'output': 0.01784843482078029, 'delta': -0.000312880709899408}, {'weights': [0.4747304958614281, 3.5506010112462776, -1.7031134371737415, 0.8194564637746831, 4.028982387003654, 0.6083372831066587, -2.5372929241325326, 3.844926743528532, -0.5860753823104676, 0.34076279082732963], 'output': 0.009570810911969634, 'delta': -9.072373119892247e-05}]
node #0: {'weights': [0.979797021514071, -0.41015545640936835, 4.129076058951354, -5.161619309592314, 4.440720463597827, 1.0102803493200598, 1.9901409449347285, 1.3342349956311568, 0.11106042430769378, -1.1964905876508962], 'output': 0.2875470924444447, 'delta': -0.05890797913080138}
node #1: {'weights': [1.4220785145880386, -2.413459998565425, 2.3862879344784282, 4.3098986995193185, -0.038001202756843745, -0.38605573148014827, 2.272151228139772, -1.5194187772214576, 0.26802584474414665, -0.9644448154073667], 'output': 0.5778791519518988, 'delta': 0.10296998055470767}
node #2: {'weights': [-1.2275959153088556, 2.2356491605258895, 1.8689323198571839, -0.9795316660961986, -0.8873633490245676, 1.2204601676582638, 1.482122856555403, 0.11215251160120972, 0.31155563751902376, -1.5111210266004456], 'output': 0.08354565240783679, 'delta': -0.006396737739076661}
node #3: {'weights': [-0.4496953256568203, -1.2652421407793841, -0.48916972467866937, 2.8265915930290557, -0.11682081213428368, 3.231699280355082, 1.3277800745775414, -0.9864955363737912, 0.3981138505187774, 0.20232561164156973], 'output': 0.0953719331859885, 'delta': -0.008228321071896872}
node #4: {'weights': [0.40215275879744117, 3.649054567469498, -0.1940652904111475, -0.09523287319171723, 1.1628561528447154, 0.8974326357204113, 1.9310200296360664, -1.1475753916437577, -0.5219028552400042, -2.143773303848014], 'output': 0.01784843482078029, 'delta': -0.000312880709899408}
