node #0: {'weights': [1.6736816918627941, 2.7008340660037438, 1.2475131350138018, 4.1626534960550945, 2.719135444197928, -2.662879550621971, 0.8799671704951437, 2.0582943330586634, 1.7088511111336502, 1.3653029689217222], 'output': 0.9970389215670863, 'delta': 1.1186165079787254e-06}
node #1: {'weights': [2.2036619371011668, -0.47568781350688505, -0.5469593788297726, 3.1098728017500092, 1.2549540766748852, 2.285181706802226, -0.15504315339043132, 1.0768660129460292, 0.5209099422003278, 5.557536981075741], 'output': 0.9984155745550408, 'delta': 3.570986876279537e-07}
node #2: {'weights': [1.0890952262253022, -4.226189049679053, -0.809074531386688, -2.6156385817766585, -4.271588403467257, 4.561483830890752, 2.797217029641372, 2.3295326819700426, 3.44526448754695, 1.6383613633085932], 'output': 5.773073042852725e-06, 'delta': 2.222492301093779e-09}
node #3: {'weights': [1.4066912693548237, 2.5244146684462008, 3.3627818297674628, -0.42841641836783495, 0.2986024184705929, 0.2702752728513106, 0.29877024678773717, 1.3399632030367064, -1.1681669396667298, 4.714386162812592], 'output': 0.9997654412936345, 'delta': 5.131071342343762e-08}
node #4: {'weights': [2.710862538114548, 0.4638654927838104, 0.7835164894622885, 0.5372823285758979, 0.748904834529581, -0.17468333967302088, 2.203039364482591, 0.23054201023909252, 2.246603520021089, 0.9322426534525537], 'output': 0.754046830637351, 'delta': 3.836396420042036e-05}
output layer: [{'weights': [-5.031229945559156, -2.988488167873887, -5.124674679098128, -2.927985882664798, -2.771957890753825, 7.937353675395969], 'output': 0.006180054396871364, 'delta': -3.7957037083593e-05}, {'weights': [5.067729957661763, 3.0284855571680853, 5.1361009432578735, 2.9034632205043662, 2.740986196169466, -7.954048164744627], 'output': 0.9938917615389753, 'delta': 3.708267519471613e-05}]
node #0: {'weights': [-5.031229945559156, -2.988488167873887, -5.124674679098128, -2.927985882664798, -2.771957890753825, 7.937353675395969], 'output': 0.006180054396871364, 'delta': -3.7957037083593e-05}
node #1: {'weights': [5.067729957661763, 3.0284855571680853, 5.1361009432578735, 2.9034632205043662, 2.740986196169466, -7.954048164744627], 'output': 0.9938917615389753, 'delta': 3.708267519471613e-05}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 500, n_hidden: [9]
epoch: 0, lrate: 0.100, error: 376.73538027
epoch: 100, lrate: 0.100, error: 62.76072791
epoch: 200, lrate: 0.100, error: 53.16413634
epoch: 300, lrate: 0.100, error: 46.02783296
epoch: 400, lrate: 0.100, error: 37.67088454
epoch: 500, lrate: 0.100, error: 31.75466333
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 9 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [1.6594920853753954, -1.0563179452600775, -0.9146838308875649, 3.666435967338574, 1.2804457072951954, 2.0713752672606036, 0.25559409936514804, 0.8427108277111192, -0.1438682651882309, 4.4298269299817035], 'output': 0.9966138885315688, 'delta': 6.137995053129158e-07}, {'weights': [3.528269500069747, -0.3943110179251303, -0.7751769852919383, -2.946583816546613, 1.759750208895771, 0.805771170157152, 1.344522214700796, 0.21176027404772674, 2.8276779766115143, -0.1537120449669533], 'output': 0.016451623752943057, 'delta': 3.9328756577651555e-06}, {'weights': [0.5777073854802737, 2.6774261009067293, 1.438676684582165, 3.2045729239965848, 2.1968172726512534, -2.496488480817567, 0.5016921112311146, 1.1968728069772077, 1.061197133136428, -0.3705127865413067], 'output': 0.9831052048693782, 'delta': 4.224321223194864e-06}, {'weights': [0.3031506659319371, -3.5493185639686002, -0.7834288421358907, -2.586617085487157, -4.165466302489593, 4.320687721490768, 2.6250779883032593, 2.034009694234802, 3.0502647961652993, 1.2529164211731871], 'output': 7.867934982853845e-06, 'delta': 2.4643127908371105e-09}, {'weights': [1.9045533810055881, 2.5597743756895475, 2.4395369828444355, -0.15320556865342486, -0.4025589155918163, 0.9524355391296605, -0.7814965924327172, 1.0510636989056015, -0.7097800897268741, 4.406695577698291], 'output': 0.9996262709845006, 'delta': 6.88283152992174e-08}, {'weights': [-0.473613859790389, 0.08966013897200727, 1.8595207753375598, 1.1785888350487352, 0.6272803890364104, 0.15751171393194177, 1.4712855232657247, -1.5462368645574105, 1.5014496355286442, -0.25776455610414034], 'output': 0.7129926820164549, 'delta': 2.6982376499487864e-05}, {'weights': [0.42858578555848653, -1.0117714032384921, 1.0448852872150036, 1.1145755441538647, -1.8503916202990822, 0.3699888606614651, 0.5685987907085014, 1.7143022349799173, 1.649845000441414, 1.514982391991073], 'output': 0.22596726223186048, 'delta': 2.0954505602253735e-05}, {'weights': [0.9866642394596651, 1.1202012648025106, 0.594436683379347, 2.0620753883221083, 0.599608358571719, -1.5835019844340117, 0.3355513698216608, 1.4170683831416693, 1.192596928044974, 0.3964403995550391], 'output': 0.8749094435241687, 'delta': 1.3722333459625445e-05}, {'weights': [0.26087932646563433, 0.8649160556439863, 0.5160988425244774, 1.867256720368951, -0.03454158738857862, -1.226873425632098, 0.2822014809615315, 1.193834907489776, 1.3214343596253935, 0.3723413728509001], 'output': 0.7033286947359628, 'delta': 2.1353143537095374e-05}]
node #0: {'weights': [1.6594920853753954, -1.0563179452600775, -0.9146838308875649, 3.666435967338574, 1.2804457072951954, 2.0713752672606036, 0.25559409936514804, 0.8427108277111192, -0.1438682651882309, 4.4298269299817035], 'output': 0.9966138885315688, 'delta': 6.137995053129158e-07}
node #1: {'weights': [3.528269500069747, -0.3943110179251303, -0.7751769852919383, -2.946583816546613, 1.759750208895771, 0.805771170157152, 1.344522214700796, 0.21176027404772674, 2.8276779766115143, -0.1537120449669533], 'output': 0.016451623752943057, 'delta': 3.9328756577651555e-06}
node #2: {'weights': [0.5777073854802737, 2.6774261009067293, 1.438676684582165, 3.2045729239965848, 2.1968172726512534, -2.496488480817567, 0.5016921112311146, 1.1968728069772077, 1.061197133136428, -0.3705127865413067], 'output': 0.9831052048693782, 'delta': 4.224321223194864e-06}
node #3: {'weights': [0.3031506659319371, -3.5493185639686002, -0.7834288421358907, -2.586617085487157, -4.165466302489593, 4.320687721490768, 2.6250779883032593, 2.034009694234802, 3.0502647961652993, 1.2529164211731871], 'output': 7.867934982853845e-06, 'delta': 2.4643127908371105e-09}
node #4: {'weights': [1.9045533810055881, 2.5597743756895475, 2.4395369828444355, -0.15320556865342486, -0.4025589155918163, 0.9524355391296605, -0.7814965924327172, 1.0510636989056015, -0.7097800897268741, 4.406695577698291], 'output': 0.9996262709845006, 'delta': 6.88283152992174e-08}
node #5: {'weights': [-0.473613859790389, 0.08966013897200727, 1.8595207753375598, 1.1785888350487352, 0.6272803890364104, 0.15751171393194177, 1.4712855232657247, -1.5462368645574105, 1.5014496355286442, -0.25776455610414034], 'output': 0.7129926820164549, 'delta': 2.6982376499487864e-05}
node #6: {'weights': [0.42858578555848653, -1.0117714032384921, 1.0448852872150036, 1.1145755441538647, -1.8503916202990822, 0.3699888606614651, 0.5685987907085014, 1.7143022349799173, 1.649845000441414, 1.514982391991073], 'output': 0.22596726223186048, 'delta': 2.0954505602253735e-05}
node #7: {'weights': [0.9866642394596651, 1.1202012648025106, 0.594436683379347, 2.0620753883221083, 0.599608358571719, -1.5835019844340117, 0.3355513698216608, 1.4170683831416693, 1.192596928044974, 0.3964403995550391], 'output': 0.8749094435241687, 'delta': 1.3722333459625445e-05}
node #8: {'weights': [0.26087932646563433, 0.8649160556439863, 0.5160988425244774, 1.867256720368951, -0.03454158738857862, -1.226873425632098, 0.2822014809615315, 1.193834907489776, 1.3214343596253935, 0.3723413728509001], 'output': 0.7033286947359628, 'delta': 2.1353143537095374e-05}
output layer: [{'weights': [-2.6197306168400716, -3.409237861777416, -3.5687404857751033, -4.476049729685289, -2.636719201089554, -1.7387780977330534, -1.6552443817622964, -1.899986202619839, -1.5439850664330839, 8.01029891425081], 'output': 0.005692719592984849, 'delta': -3.222257207963727e-05}, {'weights': [2.546635307266644, 3.480148754072792, 3.6405362841036184, 4.414998667710584, 2.593721217126592, 1.981183229812958, 1.7366138104249835, 1.6763412653799876, 1.3738853567958194, -7.928963327291055], 'output': 0.9937940677114195, 'delta': 3.8274582804145574e-05}]
node #0: {'weights': [-2.6197306168400716, -3.409237861777416, -3.5687404857751033, -4.476049729685289, -2.636719201089554, -1.7387780977330534, -1.6552443817622964, -1.899986202619839, -1.5439850664330839, 8.01029891425081], 'output': 0.005692719592984849, 'delta': -3.222257207963727e-05}
node #1: {'weights': [2.546635307266644, 3.480148754072792, 3.6405362841036184, 4.414998667710584, 2.593721217126592, 1.981183229812958, 1.7366138104249835, 1.6763412653799876, 1.3738853567958194, -7.928963327291055], 'output': 0.9937940677114195, 'delta': 3.8274582804145574e-05}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
l_rate: 0.1; n_epoch: 300, n_hidden: [5]
epoch: 0, lrate: 0.100, error: 401.46473303
epoch: 100, lrate: 0.100, error: 64.62022257
epoch: 200, lrate: 0.100, error: 54.41406818
epoch: 300, lrate: 0.100, error: 46.56755643
the trained network:
there are a total of 1 hidden layers
there are 9 inputs
there are 5 nodes in the 1st hidden layer
there are 2 nodes in the output layer
layer 0: [{'weights': [0.8144580674852392, 2.9737689500766504, 1.7678483213441734, -0.5845740044794278, 0.08121838879894251, 0.7038699724847834, -0.261840690529758, 1.3883457364045615, -0.7173075951358181, 4.173219873949163], 'output': 0.9975773667172776, 'delta': 6.20499070122713e-06}, {'weights': [2.807782722820632, 1.0783925468054076, 0.49560117259220643, -0.31606008179369455, 2.285153429089203, -0.6891001468296309, 1.9771777966102115, 0.2627020040503675, 2.6702824080004826, 0.9570572880216239], 'output': 0.6929365683687368, 'delta': 0.0006014089772390139}, {'weights': [0.8199367908544409, -0.32817681033569873, -0.30150314189677074, 2.098201849129122, 0.2908491665515053, 1.2407236179233594, 0.4679966768237662, 0.46941294466966843, 0.5079218743302683, 2.9501714361462947], 'output': 0.956046330189723, 'delta': 6.528856218674971e-05}, {'weights': [0.2909559106694124, -0.2629694907529944, -0.12133883726005347, 2.6646924696015164, 0.11871228853025657, 1.571383276679827, 0.6789741141056429, -0.8757415423745722, 1.5963347709510314, 3.3130929357187506], 'output': 0.9731867287272388, 'delta': 5.4261431862586044e-05}, {'weights': [1.3216852800820327, -1.105964869088526, -0.7831606898613107, -0.4210373266943779, -1.9471054173368072, 1.332106324480491, 1.100651725115565, 2.3131435799142395, 2.0782856228925928, 1.5578384446447375], 'output': 0.010922993263171091, 'delta': 2.4971174035224202e-05}]
node #0: {'weights': [0.8144580674852392, 2.9737689500766504, 1.7678483213441734, -0.5845740044794278, 0.08121838879894251, 0.7038699724847834, -0.261840690529758, 1.3883457364045615, -0.7173075951358181, 4.173219873949163], 'output': 0.9975773667172776, 'delta': 6.20499070122713e-06}
node #1: {'weights': [2.807782722820632, 1.0783925468054076, 0.49560117259220643, -0.31606008179369455, 2.285153429089203, -0.6891001468296309, 1.9771777966102115, 0.2627020040503675, 2.6702824080004826, 0.9570572880216239], 'output': 0.6929365683687368, 'delta': 0.0006014089772390139}
node #2: {'weights': [0.8199367908544409, -0.32817681033569873, -0.30150314189677074, 2.098201849129122, 0.2908491665515053, 1.2407236179233594, 0.4679966768237662, 0.46941294466966843, 0.5079218743302683, 2.9501714361462947], 'output': 0.956046330189723, 'delta': 6.528856218674971e-05}
node #3: {'weights': [0.2909559106694124, -0.2629694907529944, -0.12133883726005347, 2.6646924696015164, 0.11871228853025657, 1.571383276679827, 0.6789741141056429, -0.8757415423745722, 1.5963347709510314, 3.3130929357187506], 'output': 0.9731867287272388, 'delta': 5.4261431862586044e-05}
node #4: {'weights': [1.3216852800820327, -1.105964869088526, -0.7831606898613107, -0.4210373266943779, -1.9471054173368072, 1.332106324480491, 1.100651725115565, 2.3131435799142395, 2.0782856228925928, 1.5578384446447375], 'output': 0.010922993263171091, 'delta': 2.4971174035224202e-05}
output layer: [{'weights': [-3.171082180009825, -3.348123694683065, -1.8845804641616646, -2.5203634536225437, -2.854393209794176, 5.9722175126868855], 'output': 0.021951489318882123, 'delta': -0.0004712901656232506}, {'weights': [3.0703031568199632, 3.572671939576632, 1.9043479571943216, 2.551340522912907, 2.7644139688450804, -5.92116996095886], 'output': 0.9811266326811044, 'delta': 0.000349481225135604}]
node #0: {'weights': [-3.171082180009825, -3.348123694683065, -1.8845804641616646, -2.5203634536225437, -2.854393209794176, 5.9722175126868855], 'output': 0.021951489318882123, 'delta': -0.0004712901656232506}
node #1: {'weights': [3.0703031568199632, 3.572671939576632, 1.9043479571943216, 2.551340522912907, 2.7644139688450804, -5.92116996095886], 'output': 0.9811266326811044, 'delta': 0.000349481225135604}
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 2.0; actual: 2.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
predicted: 4.0; actual: 4.0
