options: {'left_index': False, 'headers': True, 'value_encode': {2: {'jan': 1, 'feb': 2, 'mar': 3, 'apr': 4, 'may': 5, 'jun': 6, 'jul': 7, 'aug': 8, 'sep': 9, 'oct': 10, 'nov': 11, 'dec': 12}, 3: {'mon': 1, 'tue': 2, 'wed': 3, 'thu': 4, 'fri': 5, 'sat': 6, 'sun': 7}}, 'normalize_cols': {1: 'x_loc', 2: 'y_loc', 3: 'month', 4: 'day', 5: 'FFMC', 6: 'DMC', 7: 'DC', 8: 'ISI', 9: 'Temp', 10: 'RH', 11: 'wind', 12: 'rain'}, 'result_col': 13}
     x_loc     y_loc     month       day      FFMC       DMC        DC       ISI      Temp        RH      wind    rain  result
predicted: 12.531805647681216; actual: 88.49
predicted: 12.011148170846308; actual: 0.0
predicted: 14.462818691604458; actual: 0.68
predicted: 9.943561227425505; actual: 8.85
predicted: 10.735788416326871; actual: 0.52
predicted: 11.557296377308738; actual: 9.27
predicted: 11.88398523033964; actual: 0.0
predicted: 11.012062089751034; actual: 0.0
predicted: 16.263814173995222; actual: 0.0
predicted: 14.055059732163489; actual: 34.36
predicted: 13.92545501229217; actual: 6.58
predicted: 9.870401568550196; actual: 3.93
predicted: 11.965874646300634; actual: 3.71
predicted: 13.762194055782645; actual: 1.09
predicted: 18.32937141279423; actual: 11.060000000000002
predicted: 11.604330869127054; actual: 7.73
predicted: 9.345707504136023; actual: 9.96
predicted: 12.223210548324442; actual: 8.16
predicted: 14.14409489643309; actual: 0.0
predicted: 14.71133716785133; actual: 185.76
predicted: 17.58091886132772; actual: 0.0
predicted: 16.83589908007878; actual: 0.0
predicted: 13.589015823192902; actual: 6.43
predicted: 13.943455478565525; actual: 0.0
predicted: 13.945469442758139; actual: 0.0
predicted: 14.427563392354564; actual: 2.75
predicted: 12.150585523853493; actual: 0.0
predicted: 14.122441716327515; actual: 0.0
predicted: 14.351789830692491; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 500, n_hidden: [5]
epoch: 0, lrate: 0.100, error: 0.00948895
epoch: 100, lrate: 0.100, error: 0.00004989
epoch: 200, lrate: 0.100, error: 0.00003969
epoch: 300, lrate: 0.100, error: 0.00004174
epoch: 400, lrate: 0.100, error: 0.00004661
epoch: 500, lrate: 0.100, error: 0.00005196
predicted: 12.871508888096038; actual: 0.0
predicted: 10.948295575994381; actual: 0.0
predicted: 11.079307628349738; actual: 0.0
predicted: 11.277465777203656; actual: 0.0
predicted: 11.98949885319864; actual: 0.0
predicted: 11.496150687206566; actual: 0.0
predicted: 16.351310748112528; actual: 0.0
predicted: 13.135925012225298; actual: 0.0
predicted: 12.027808366659087; actual: 0.0
predicted: 11.142854337626746; actual: 0.0
predicted: 11.468845142664641; actual: 0.0
predicted: 14.114249916293652; actual: 0.0
predicted: 11.758015108239867; actual: 0.0
predicted: 16.133603001860788; actual: 0.0
predicted: 10.920922913642078; actual: 0.47
predicted: 10.939638600360182; actual: 1.19
predicted: 13.892836693686823; actual: 1.75
predicted: 11.08206727268382; actual: 2.57
predicted: 11.264945044339433; actual: 5.33
predicted: 13.598313985778782; actual: 8.31
predicted: 11.107862210999606; actual: 11.53
predicted: 11.361981760707666; actual: 24.23
predicted: 11.115737261597493; actual: 32.07
predicted: 10.837632255165696; actual: 88.49
predicted: 13.733755535916321; actual: 0.0
predicted: 10.883503939187895; actual: 0.68
predicted: 10.965447781159856; actual: 8.85
predicted: 11.647493534220782; actual: 0.52
predicted: 11.635729090750106; actual: 9.27
predicted: 11.578348891750343; actual: 0.0
predicted: 11.535808131759095; actual: 0.0
predicted: 11.18804280800193; actual: 0.0
predicted: 11.09842710538123; actual: 34.36
predicted: 11.3217845493582; actual: 6.58
predicted: 10.837232706696708; actual: 3.93
predicted: 11.291871835410095; actual: 3.71
predicted: 11.069082107576552; actual: 1.09
predicted: 11.264154533750942; actual: 11.060000000000002
predicted: 11.197344213389306; actual: 7.73
predicted: 13.968192219679008; actual: 9.96
predicted: 10.857765261159772; actual: 8.16
predicted: 15.13345226808702; actual: 0.0
predicted: 10.436825000850849; actual: 185.76
predicted: 11.226449784117689; actual: 0.0
predicted: 11.338108617558097; actual: 0.0
predicted: 10.828615813622315; actual: 6.43
predicted: 11.026547951795521; actual: 0.0
predicted: 13.055337744311654; actual: 0.0
predicted: 10.339512709815862; actual: 2.75
predicted: 10.899545937311387; actual: 0.0
predicted: 10.659693613441501; actual: 0.0
predicted: 10.916600521194475; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 500, n_hidden: [9]
epoch: 0, lrate: 0.100, error: 0.00840385
epoch: 100, lrate: 0.100, error: 0.00000193
epoch: 200, lrate: 0.100, error: 0.00000103
epoch: 300, lrate: 0.100, error: 0.00000186
epoch: 400, lrate: 0.100, error: 0.00000443
epoch: 500, lrate: 0.100, error: 0.00000994
predicted: 9.314056776055631; actual: 0.0
predicted: 6.082754657651224; actual: 0.0
predicted: 8.62149930525081; actual: 0.0
predicted: 7.103728373002297; actual: 0.0
predicted: 14.379260392357702; actual: 0.0
predicted: 9.00088613006692; actual: 0.0
predicted: 12.259567817767177; actual: 0.0
predicted: 9.514619244197812; actual: 0.0
predicted: 8.07509054492653; actual: 0.0
predicted: 6.3384607674584466; actual: 0.0
predicted: 6.9746434797142705; actual: 0.0
predicted: 12.851675810410455; actual: 0.0
predicted: 11.315923037341785; actual: 0.0
predicted: 17.677313889658564; actual: 0.0
predicted: 11.446228424047378; actual: 0.47
predicted: 6.798034884461704; actual: 1.19
predicted: 17.44873160523256; actual: 1.75
predicted: 8.254498560859627; actual: 2.57
predicted: 7.659318292823813; actual: 5.33
predicted: 10.23491834274402; actual: 8.31
predicted: 11.124819679433706; actual: 11.53
predicted: 8.080894419162805; actual: 24.23
predicted: 5.963583138081997; actual: 32.07
predicted: 8.083661893066509; actual: 88.49
predicted: 15.397597354433943; actual: 0.0
predicted: 6.814371596222494; actual: 0.68
predicted: 10.55729065224887; actual: 8.85
predicted: 10.093292854374921; actual: 0.52
predicted: 7.960358324722076; actual: 9.27
predicted: 8.074130524005227; actual: 0.0
predicted: 10.754236112933096; actual: 0.0
predicted: 6.502976806379837; actual: 0.0
predicted: 7.270772660927063; actual: 34.36
predicted: 8.02059995920635; actual: 6.58
predicted: 11.385750278533614; actual: 3.93
predicted: 7.025047465043611; actual: 3.71
predicted: 7.014569707782369; actual: 1.09
predicted: 5.946160490428367; actual: 11.060000000000002
predicted: 7.530992762934411; actual: 7.73
predicted: 16.90517916580019; actual: 9.96
predicted: 6.636116728822714; actual: 8.16
predicted: 15.403670441410325; actual: 0.0
predicted: 6.243350483390269; actual: 185.76
predicted: 7.121562329862993; actual: 0.0
predicted: 7.193061772442756; actual: 0.0
predicted: 6.79813846549307; actual: 6.43
predicted: 6.850947588202448; actual: 0.0
predicted: 8.40348873840507; actual: 0.0
predicted: 5.923773749003255; actual: 2.75
predicted: 7.360456973541351; actual: 0.0
predicted: 6.102126227308575; actual: 0.0
predicted: 6.425833977570431; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 300, n_hidden: [5]
epoch: 0, lrate: 0.100, error: 0.01606339
epoch: 100, lrate: 0.100, error: 0.00004811
epoch: 200, lrate: 0.100, error: 0.00002792
epoch: 300, lrate: 0.100, error: 0.00002429
predicted: 16.259688527657957; actual: 0.0
predicted: 6.2899657329782706; actual: 0.0
predicted: 10.474445730759605; actual: 0.0
predicted: 8.468550750119498; actual: 0.0
predicted: 17.660362048875626; actual: 0.0
predicted: 11.363884646632798; actual: 0.0
predicted: 19.409809389265735; actual: 0.0
predicted: 15.913832515828803; actual: 0.0
predicted: 10.70256850480695; actual: 0.0
predicted: 7.519239647856955; actual: 0.0
predicted: 8.61407898699947; actual: 0.0
predicted: 19.312118408911807; actual: 0.0
predicted: 13.094812819850567; actual: 0.0
predicted: 20.56918467920511; actual: 0.0
predicted: 12.813517711589993; actual: 0.47
predicted: 10.30329073703311; actual: 1.19
predicted: 20.45682520000057; actual: 1.75
predicted: 10.068168600522021; actual: 2.57
predicted: 8.996670076929936; actual: 5.33
predicted: 17.316234699287847; actual: 8.31
predicted: 12.922950028096448; actual: 11.53
predicted: 10.914861531177584; actual: 24.23
predicted: 6.7057498087758285; actual: 32.07
predicted: 9.415837527580083; actual: 88.49
predicted: 20.50127645956077; actual: 0.0
predicted: 7.183275755322709; actual: 0.68
predicted: 12.913403233517846; actual: 8.85
predicted: 12.338925702933986; actual: 0.52
predicted: 12.34125029596967; actual: 9.27
predicted: 12.075026043854276; actual: 0.0
predicted: 14.961752410665698; actual: 0.0
predicted: 6.904451654472928; actual: 0.0
predicted: 7.806413317055925; actual: 34.36
predicted: 9.955045932274345; actual: 6.58
predicted: 12.52312754318388; actual: 3.93
predicted: 8.31738367233907; actual: 3.71
predicted: 7.555632269340052; actual: 1.09
predicted: 4.85575912224671; actual: 11.060000000000002
predicted: 10.525336581298285; actual: 7.73
predicted: 19.973360048300297; actual: 9.96
predicted: 9.959659092632636; actual: 8.16
predicted: 21.20143042798618; actual: 0.0
predicted: 5.620951031415468; actual: 185.76
predicted: 5.933203504422453; actual: 0.0
predicted: 6.058028541423361; actual: 0.0
predicted: 6.399891871711255; actual: 6.43
predicted: 6.777451033261677; actual: 0.0
predicted: 16.28352439826337; actual: 0.0
predicted: 5.655092445970312; actual: 2.75
predicted: 8.660828623029118; actual: 0.0
predicted: 5.421618606044898; actual: 0.0
predicted: 6.340006066506696; actual: 0.43000000000000005
l_rate: 0.1; n_epoch: 300, n_hidden: [9]
epoch: 0, lrate: 0.100, error: 0.00646946
epoch: 100, lrate: 0.100, error: 0.00000775
epoch: 200, lrate: 0.100, error: 0.00000604
epoch: 300, lrate: 0.100, error: 0.00000897
predicted: 13.856087775476855; actual: 0.0
predicted: 6.0610476649408636; actual: 0.0
predicted: 8.220750264173132; actual: 0.0
predicted: 6.239385010950716; actual: 0.0
predicted: 14.04129395565405; actual: 0.0
predicted: 8.373196649387916; actual: 0.0
predicted: 15.612855645662112; actual: 0.0
predicted: 11.758084618830567; actual: 0.0
predicted: 6.487795492043181; actual: 0.0
predicted: 6.810321875995549; actual: 0.0
predicted: 6.596424890767722; actual: 0.0
predicted: 16.723676618571044; actual: 0.0
predicted: 10.718826021020627; actual: 0.0
predicted: 24.2164770748637; actual: 0.0
predicted: 9.555322202884993; actual: 0.47
predicted: 7.827661606440927; actual: 1.19
predicted: 20.63703560755991; actual: 1.75
predicted: 7.88461801010816; actual: 2.57
predicted: 5.699245117436059; actual: 5.33
predicted: 15.19649734786201; actual: 8.31
predicted: 9.245329358558793; actual: 11.53
predicted: 6.934392916140138; actual: 24.23
predicted: 7.52599179082599; actual: 32.07
predicted: 6.7909925222716945; actual: 88.49
predicted: 20.030360698104598; actual: 0.0
predicted: 7.262855578550658; actual: 0.68
predicted: 8.537150624340674; actual: 8.85
predicted: 8.666083000220155; actual: 0.52
predicted: 8.86201666014132; actual: 9.27
predicted: 9.478395263671139; actual: 0.0
predicted: 11.405571921710843; actual: 0.0
predicted: 6.274693486104325; actual: 0.0
predicted: 5.910989098097818; actual: 34.36
predicted: 6.579364885291407; actual: 6.58
predicted: 9.010831060513963; actual: 3.93
predicted: 6.867120110879849; actual: 3.71
predicted: 6.889615768540669; actual: 1.09
predicted: 6.6290239354104035; actual: 11.060000000000002
predicted: 7.3200948294585295; actual: 7.73
predicted: 19.032973654230222; actual: 9.96
predicted: 8.376265964615664; actual: 8.16
predicted: 22.125353900513286; actual: 0.0
predicted: 7.506997521853591; actual: 185.76
predicted: 7.207702502704784; actual: 0.0
predicted: 7.121071396923935; actual: 0.0
predicted: 6.586216663439585; actual: 6.43
predicted: 6.728564949515685; actual: 0.0
predicted: 11.75236858141314; actual: 0.0
predicted: 7.490088636945979; actual: 2.75
predicted: 6.873025828715303; actual: 0.0
predicted: 6.831644173749912; actual: 0.0
predicted: 6.763754879699813; actual: 0.43000000000000005
The tuned model looks like: l_rate: 10; n_epoch: 300, n_hidden: [5]
The model has a loss of 37944.12752860529
epoch: 0, lrate: 10.000, error: 0.00002040
epoch: 100, lrate: 10.000, error: 0.00000268
epoch: 200, lrate: 10.000, error: 0.00000042
epoch: 300, lrate: 10.000, error: 0.00000081
predicted: 0.461236852459814; actual: 0.0
predicted: 2.709837048126609; actual: 0.0
predicted: 1.5927335329863743; actual: 0.0
predicted: 2.5207106093817546; actual: 7.3
predicted: 2.3692221053158216; actual: 0.0
predicted: 2.158380773698442; actual: 0.0
predicted: 3.6083088316632277; actual: 0.0
predicted: 2.2316166843997767; actual: 0.0
predicted: 3.2814583623902105; actual: 20.03
predicted: 12.771853658882753; actual: 1.29
predicted: 19.80205303073075; actual: 0.0
predicted: 49.93804618618817; actual: 0.0
predicted: 3.9150911914921074; actual: 0.0
predicted: 3.2997411713246243; actual: 49.59
predicted: 2.6732836064236687; actual: 56.04
predicted: 10.369220153548; actual: 1.3800000000000001
predicted: 2.8771863616011135; actual: 103.39
predicted: 1.385729110795361; actual: 0.0
predicted: 2.330274938706194; actual: 0.0
predicted: 46.58621168405876; actual: 0.0
predicted: 13.906251344120642; actual: 86.45
predicted: 2.990071791667653; actual: 6.04
predicted: 3.4348568112152518; actual: 0.0
predicted: 17.03681425667727; actual: 9.41
predicted: 3.4440485995437773; actual: 0.0
predicted: 1.2787676620600936; actual: 9.27
predicted: 1.2382237579226152; actual: 0.0
predicted: 4.363213189815899; actual: 0.0
predicted: 25.767018019441352; actual: 746.28
predicted: 9.22421154200179; actual: 11.22
predicted: 2.0166526070086923; actual: 0.79
predicted: 2.5071748196516217; actual: 0.0
predicted: 1.9767880361804149; actual: 6.84
predicted: 1.9498329382157542; actual: 0.0
predicted: 20.842819961753897; actual: 0.0
predicted: 2.420446433479445; actual: 11.24
predicted: 2.3418325822076707; actual: 1.07
predicted: 2.368073104645206; actual: 0.0
predicted: 30.60002246567379; actual: 0.0
predicted: 5.848548300736609; actual: 5.969999999999999
predicted: 10.55847806822109; actual: 0.0
predicted: 3.9361982175840224; actual: 2.17
predicted: 2.5000415089258707; actual: 212.88
predicted: 1.9956568521619786; actual: 38.48
predicted: 2.487870597557696; actual: 16.4
predicted: 1.8629638793904453; actual: 0.0
predicted: 0.9817718387040335; actual: 0.0
predicted: 27.784938334519907; actual: 0.0
predicted: 1.6696371971792552; actual: 28.66
predicted: 14.487100929601576; actual: 5.86
predicted: 7.45079789465085; actual: 0.0
predicted: 5.405951885686004; actual: 0.0
predicted: 3.665559313562337; actual: 10.34
predicted: 8.345563600936655; actual: 23.41
predicted: 1.0371227265329028; actual: 6.38
predicted: 5.8180956220294355; actual: 0.0
predicted: 1.326182103231019; actual: 0.0
predicted: 4.741943002403173; actual: 35.88
predicted: 4.2600294023009235; actual: 0.0
predicted: 2.399983630961661; actual: 0.71
predicted: 4.496961880170759; actual: 17.850000000000005
predicted: 4.248716572597199; actual: 8.12
predicted: 6.969676498997154; actual: 0.0
predicted: 23.90473994804372; actual: 0.0
predicted: 11.289195171286979; actual: 0.0
predicted: 13.638863275455776; actual: 40.54
predicted: 4.095149586348421; actual: 2.69
predicted: 3.9334249420937373; actual: 0.0
predicted: 2.336358412283154; actual: 0.0
predicted: 22.56352659691722; actual: 1.69
predicted: 3.3799462393115327; actual: 2.18
predicted: 2.7392603566229203; actual: 49.37
predicted: 2.2179866047486043; actual: 0.0
predicted: 5.871224362935897; actual: 43.32000000000001
predicted: 2.6421415364256418; actual: 1.94
predicted: 1.818902896464513; actual: 0.0
predicted: 3.0229574457131108; actual: 0.0
predicted: 2.6468731023974073; actual: 1.76
predicted: 2.094658427696422; actual: 0.0
predicted: 0.9596530642386544; actual: 0.0
predicted: 1.1853206875634719; actual: 2.14
predicted: 1.3388501871245757; actual: 0.0
predicted: 2.123444112672664; actual: 0.0
predicted: 2.127226663348433; actual: 0.0
predicted: 3.565802050233926; actual: 7.21
predicted: 6.86162749305517; actual: 0.0
predicted: 1.6263740442116923; actual: 4.61
predicted: 2.8718096555523287; actual: 0.0
predicted: 0.6419053656050042; actual: 0.0
predicted: 0.09100787441483346; actual: 0.0
predicted: 0.46870480381927365; actual: 13.990000000000002
predicted: 22.56352659691722; actual: 0.0
predicted: 73.02935790714407; actual: 1.46
l_rate: 10; n_epoch: 500, n_hidden: [5]
epoch: 0, lrate: 10.000, error: 0.00003200
epoch: 100, lrate: 10.000, error: 0.00004740
epoch: 200, lrate: 10.000, error: 0.00000070
epoch: 300, lrate: 10.000, error: 0.00000146
epoch: 400, lrate: 10.000, error: 0.00000137
epoch: 500, lrate: 10.000, error: 0.00000136
predicted: 0.005430938066779843; actual: 0.0
predicted: 0.22887468059179658; actual: 0.0
predicted: 11.559253031240196; actual: 0.0
predicted: 5.617318027313499; actual: 0.0
predicted: 13.388648608046527; actual: 0.0
predicted: 11.049426837522947; actual: 0.0
predicted: 0.08519050512766434; actual: 0.0
predicted: 0.08757283779648625; actual: 0.0
predicted: 0.07191724467263808; actual: 0.0
predicted: 0.003936305646870607; actual: 0.0
predicted: 0.02165431616246915; actual: 0.0
predicted: 0.0822929272885605; actual: 0.0
predicted: 0.16065599160360916; actual: 0.0
predicted: 0.06850494996687748; actual: 0.0
predicted: 13.59779894159996; actual: 0.47
predicted: 0.08032534962006535; actual: 1.19
predicted: 13.682989394791285; actual: 1.75
predicted: 11.060215326729434; actual: 2.57
predicted: 0.09227016523331794; actual: 5.33
predicted: 0.0819405638282558; actual: 8.31
predicted: 12.8354694700207; actual: 11.53
predicted: 0.10772143791113267; actual: 24.23
predicted: 0.003373885207329448; actual: 32.07
predicted: 13.852507494601253; actual: 88.49
predicted: 0.35328717791259784; actual: 0.0
predicted: 16.182370163544054; actual: 0.68
predicted: 13.837049382984862; actual: 8.85
predicted: 12.33874426201762; actual: 0.52
predicted: 0.0034982329513572013; actual: 9.27
predicted: 0.0523234459098063; actual: 0.0
predicted: 13.783940926039746; actual: 0.0
predicted: 0.09448090455650149; actual: 0.0
