options: {'left_index': True, 'order_results': True, 'rename_cols': {2: 'RI', 3: 'Na', 4: 'Mg', 5: 'Al', 6: 'Si', 7: 'K', 8: 'Ca', 9: 'Ba', 10: 'Fe'}, 'result_col': 11}
          RI     Na    Mg    Al     Si     K     Ca    Ba    Fe  result
Pandas(Index=58, RI=1.51831, Na=14.390000000000001, Mg=0.0, Al=1.8200000000000001, Si=72.859999999999999, K=1.4099999999999999, Ca=6.4699999999999998, Ba=2.8799999999999999, Fe=0.0, result=7)
Pandas(Index=122, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=150, RI=1.5191600000000001, Na=14.15, Mg=0.0, Al=2.0899999999999999, Si=72.739999999999995, K=0.0, Ca=10.880000000000001, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=98, RI=1.52068, Na=13.550000000000001, Mg=2.0899999999999999, Al=1.6699999999999999, Si=72.180000000000007, K=0.53000000000000003, Ca=9.5700000000000003, Ba=0.27000000000000002, Fe=0.17000000000000001, result=2)
Pandas(Index=91, RI=1.51905, Na=14.0, Mg=2.3900000000000001, Al=1.5600000000000001, Si=72.370000000000005, K=0.0, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=92, RI=1.5166600000000001, Na=12.859999999999999, Mg=0.0, Al=1.8300000000000001, Si=73.879999999999995, K=0.96999999999999997, Ca=10.17, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=18, RI=1.5236499999999999, Na=15.789999999999999, Mg=1.8300000000000001, Al=1.3100000000000001, Si=70.430000000000007, K=0.31, Ca=8.6099999999999994, Ba=1.6799999999999999, Fe=0.0, result=7)
Pandas(Index=17, RI=1.5202, Na=13.98, Mg=1.3500000000000001, Al=1.6299999999999999, Si=71.760000000000005, K=0.39000000000000001, Ca=10.56, Ba=0.0, Fe=0.17999999999999999, result=2)
Pandas(Index=140, RI=1.5205799999999998, Na=12.85, Mg=1.6100000000000001, Al=2.1699999999999999, Si=72.180000000000007, K=0.76000000000000001, Ca=9.6999999999999993, Ba=0.23999999999999999, Fe=0.51000000000000001, result=5)
the 25 nearest are: [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 6, 2, 6, 5, 7, 2, 5]
guess: 7
actual: 7

point is: Pandas(Index=21, RI=1.51613, Na=13.880000000000001, Mg=1.78, Al=1.79, Si=73.099999999999994, K=0.0, Ca=8.6699999999999999, Ba=0.76000000000000001, Fe=0.0, result=7)
nearest rows: {6: 2.1105471139967471, 25: 1.6334657932139234, 35: 2.0879177839177481, 38: 2.0745121022544084, 40: 2.0943974049831144, 41: 2.0671722135322934, 50: 2.0330027487438365, 73: 1.7418108443800666, 76: 1.7775274738805014, 90: 2.1029620254298456, 91: 1.5361993771643006, 98: 1.5574725366760009, 99: 1.6560503381540059, 108: 1.9692130542173436, 110: 2.0737171349053352, 113: 2.0959962176492604, 114: 2.1154432417108242, 118: 2.0002999931260326, 119: 1.9648719811733277, 122: 1.1891617686841407, 130: 2.0649700481120785, 140: 2.0614605993081647, 147: 2.0921759010417831, 148: 1.9544821763321358, 152: 2.1152793086493329}
The nearest 25 neighbors are: 
Pandas(Index=122, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=91, RI=1.51905, Na=14.0, Mg=2.3900000000000001, Al=1.5600000000000001, Si=72.370000000000005, K=0.0, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=98, RI=1.52068, Na=13.550000000000001, Mg=2.0899999999999999, Al=1.6699999999999999, Si=72.180000000000007, K=0.53000000000000003, Ca=9.5700000000000003, Ba=0.27000000000000002, Fe=0.17000000000000001, result=2)
Pandas(Index=25, RI=1.5193700000000001, Na=13.789999999999999, Mg=2.4100000000000001, Al=1.1899999999999999, Si=72.760000000000005, K=0.0, Ca=9.7699999999999996, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=99, RI=1.5177799999999999, Na=13.210000000000001, Mg=2.8100000000000001, Al=1.29, Si=72.980000000000004, K=0.51000000000000001, Ca=9.0199999999999996, Ba=0.0, Fe=0.089999999999999997, result=1)
Pandas(Index=73, RI=1.51837, Na=13.140000000000001, Mg=2.8399999999999999, Al=1.28, Si=72.849999999999994, K=0.55000000000000004, Ca=9.0700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=76, RI=1.5181100000000001, Na=12.960000000000001, Mg=2.96, Al=1.4299999999999999, Si=72.920000000000002, K=0.59999999999999998, Ca=8.7899999999999991, Ba=0.14000000000000001, Fe=0.0, result=2)
Pandas(Index=148, RI=1.5168900000000001, Na=12.67, Mg=2.8799999999999999, Al=1.71, Si=73.209999999999994, K=0.72999999999999998, Ca=8.5399999999999991, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=119, RI=1.52081, Na=13.779999999999999, Mg=2.2799999999999998, Al=1.4299999999999999, Si=71.989999999999995, K=0.48999999999999999, Ca=9.8499999999999996, Ba=0.0, Fe=0.17000000000000001, result=2)
Pandas(Index=108, RI=1.5159, Na=13.24, Mg=3.3399999999999999, Al=1.47, Si=73.099999999999994, K=0.39000000000000001, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=118, RI=1.5158799999999999, Na=13.119999999999999, Mg=3.4100000000000001, Al=1.5800000000000001, Si=73.260000000000005, K=0.070000000000000007, Ca=8.3900000000000006, Ba=0.0, Fe=0.19, result=2)
Pandas(Index=50, RI=1.5165500000000001, Na=13.41, Mg=3.3900000000000001, Al=1.28, Si=72.640000000000001, K=0.52000000000000002, Ca=8.6500000000000004, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=140, RI=1.5205799999999998, Na=12.85, Mg=1.6100000000000001, Al=2.1699999999999999, Si=72.180000000000007, K=0.76000000000000001, Ca=9.6999999999999993, Ba=0.23999999999999999, Fe=0.51000000000000001, result=5)
Pandas(Index=130, RI=1.5172700000000001, Na=14.699999999999999, Mg=0.0, Al=2.3399999999999999, Si=73.280000000000001, K=0.0, Ca=8.9499999999999993, Ba=0.66000000000000003, Fe=0.0, result=7)
Pandas(Index=41, RI=1.51711, Na=14.23, Mg=0.0, Al=2.0800000000000001, Si=73.359999999999999, K=0.0, Ca=8.6199999999999992, Ba=1.6699999999999999, Fe=0.0, result=7)
Pandas(Index=110, RI=1.51779, Na=13.210000000000001, Mg=3.3900000000000001, Al=1.3300000000000001, Si=72.760000000000005, K=0.58999999999999997, Ca=8.5899999999999999, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=38, RI=1.51545, Na=14.140000000000001, Mg=0.0, Al=2.6800000000000002, Si=73.390000000000001, K=0.080000000000000002, Ca=9.0700000000000003, Ba=0.60999999999999999, Fe=0.050000000000000003, result=7)
Pandas(Index=35, RI=1.5153099999999999, Na=14.380000000000001, Mg=0.0, Al=2.6600000000000001, Si=73.099999999999994, K=0.040000000000000001, Ca=9.0800000000000001, Ba=0.64000000000000001, Fe=0.0, result=7)
Pandas(Index=147, RI=1.5161, Na=13.42, Mg=3.3999999999999999, Al=1.22, Si=72.689999999999998, K=0.58999999999999997, Ca=8.3200000000000003, Ba=0.0, Fe=0.0, result=3)
Pandas(Index=40, RI=1.5168299999999999, Na=14.56, Mg=0.0, Al=1.98, Si=73.290000000000006, K=0.0, Ca=8.5199999999999996, Ba=1.5700000000000001, Fe=0.070000000000000007, result=7)
Pandas(Index=113, RI=1.51651, Na=14.380000000000001, Mg=0.0, Al=1.9399999999999999, Si=73.609999999999999, K=0.0, Ca=8.4800000000000004, Ba=1.5700000000000001, Fe=0.0, result=7)
Pandas(Index=90, RI=1.52315, Na=13.44, Mg=3.3399999999999999, Al=1.23, Si=72.379999999999995, K=0.59999999999999998, Ca=8.8300000000000001, Ba=0.0, Fe=0.0, result=7)
Pandas(Index=6, RI=1.51915, Na=12.73, Mg=1.8500000000000001, Al=1.8600000000000001, Si=72.689999999999998, K=0.59999999999999998, Ca=10.09, Ba=0.0, Fe=0.0, result=5)
Pandas(Index=152, RI=1.5186899999999999, Na=13.19, Mg=3.3700000000000001, Al=1.1799999999999999, Si=72.719999999999999, K=0.56999999999999995, Ca=8.8300000000000001, Ba=0.0, Fe=0.16, result=1)
Pandas(Index=114, RI=1.5164600000000001, Na=13.039999999999999, Mg=3.3999999999999999, Al=1.26, Si=73.010000000000005, K=0.52000000000000002, Ca=8.5800000000000001, Ba=0.0, Fe=0.0, result=3)
the 25 nearest are: [6, 6, 2, 6, 1, 1, 2, 2, 2, 2, 2, 3, 5, 7, 7, 1, 7, 7, 3, 7, 7, 7, 5, 1, 3]
guess: 7
actual: 7
loss is 7 for k=25

point is: Pandas(Index=0, RI=1.52101, Na=13.640000000000001, Mg=4.4900000000000002, Al=1.1000000000000001, Si=71.780000000000001, K=0.059999999999999998, Ca=8.75, Ba=0.0, Fe=0.0, result=1)
nearest rows: {45: 0.88701950936831298}
The nearest 1 neighbors are: 
Pandas(Index=45, RI=1.51911, Na=13.9, Mg=3.73, Al=1.1799999999999999, Si=72.120000000000005, K=0.059999999999999998, Ca=8.8900000000000006, Ba=0.0, Fe=0.0, result=1)
the 1 nearest are: [1]
guess: 1
actual: 1

point is: Pandas(Index=1, RI=1.5232000000000001, Na=13.720000000000001, Mg=3.7200000000000002, Al=0.51000000000000001, Si=71.75, K=0.089999999999999997, Ca=10.06, Ba=0.0, Fe=0.16, result=1)
nearest rows: {107: 0.43943282763125491}
The nearest 1 neighbors are: 
Pandas(Index=107, RI=1.5221, Na=13.73, Mg=3.8399999999999999, Al=0.71999999999999997, Si=71.760000000000005, K=0.17000000000000001, Ca=9.7400000000000002, Ba=0.0, Fe=0.0, result=1)
the 1 nearest are: [1]
guess: 1
actual: 1

point is: Pandas(Index=2, RI=1.51793, Na=12.789999999999999, Mg=3.5, Al=1.1200000000000001, Si=73.030000000000001, K=0.64000000000000001, Ca=8.7699999999999996, Ba=0.0, Fe=0.0, result=1)
nearest rows: {101: 0.23409401551513359}
The nearest 1 neighbors are: 
Pandas(Index=101, RI=1.5178399999999999, Na=12.68, Mg=3.6699999999999999, Al=1.1599999999999999, Si=73.109999999999999, K=0.60999999999999999, Ca=8.6999999999999993, Ba=0.0, Fe=0.0, result=1)
the 1 nearest are: [1]
guess: 1
actual: 1

point is: Pandas(Index=3, RI=1.51905, Na=13.6, Mg=3.6200000000000001, Al=1.1100000000000001, Si=72.640000000000001, K=0.14000000000000001, Ca=8.7599999999999998, Ba=0.0, Fe=0.0, result=1)
nearest rows: {50: 0.52383799976710321}
The nearest 1 neighbors are: 
Pandas(Index=50, RI=1.5165500000000001, Na=13.41, Mg=3.3900000000000001, Al=1.28, Si=72.640000000000001, K=0.52000000000000002, Ca=8.6500000000000004, Ba=0.0, Fe=0.0, result=3)
the 1 nearest are: [3]
guess: 3
actual: 1

point is: Pandas(Index=4, RI=1.5157100000000001, Na=12.720000000000001, Mg=3.46, Al=1.5600000000000001, Si=73.200000000000003, K=0.67000000000000004, Ca=8.0899999999999999, Ba=0.0, Fe=0.23999999999999999, result=1)
nearest rows: {16: 0.2459675433873334}
The nearest 1 neighbors are: 
Pandas(Index=16, RI=1.51589, Na=12.880000000000001, Mg=3.4300000000000002, Al=1.3999999999999999, Si=73.280000000000001, K=0.68999999999999995, Ca=8.0500000000000007, Ba=0.0, Fe=0.23999999999999999, result=1)
the 1 nearest are: [1]
guess: 1
actual: 1

point is: Pandas(Index=5, RI=1.5176799999999999, Na=12.65, Mg=3.5600000000000001, Al=1.3, Si=73.079999999999998, K=0.60999999999999999, Ca=8.6899999999999995, Ba=0.0, Fe=0.14000000000000001, result=1)
nearest rows: {11: 0.21283801939502917}
The nearest 1 neighbors are: 
Pandas(Index=11, RI=1.51783, Na=12.69, Mg=3.54, Al=1.3400000000000001, Si=72.950000000000003, K=0.56999999999999995, Ca=8.75, Ba=0.0, Fe=0.0, result=1)
the 1 nearest are: [1]
guess: 1
actual: 1

point is: Pandas(Index=6, RI=1.5175000000000001, Na=12.82, Mg=3.5499999999999998, Al=1.49, Si=72.75, K=0.54000000000000004, Ca=8.5199999999999996, Ba=0.0, Fe=0.19, result=1)
nearest rows: {132: 0.3067596590166275}
The nearest 1 neighbors are: 
Pandas(Index=132, RI=1.5187200000000001, Na=12.93, Mg=3.6600000000000001, Al=1.5600000000000001, Si=72.510000000000005, K=0.57999999999999996, Ca=8.5500000000000007, Ba=0.0, Fe=0.12, result=2)
the 1 nearest are: [2]
guess: 2
actual: 1

point is: Pandas(Index=7, RI=1.51844, Na=13.25, Mg=3.7599999999999998, Al=1.3200000000000001, Si=72.400000000000006, K=0.57999999999999996, Ca=8.4199999999999999, Ba=0.0, Fe=0.0, result=2)
nearest rows: {60: 0.23600852209189588}
The nearest 1 neighbors are: 
Pandas(Index=60, RI=1.5182899999999999, Na=13.24, Mg=3.8999999999999999, Al=1.4099999999999999, Si=72.329999999999998, K=0.55000000000000004, Ca=8.3100000000000005, Ba=0.0, Fe=0.10000000000000001, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=8, RI=1.52664, Na=11.23, Mg=0.0, Al=0.77000000000000002, Si=73.209999999999994, K=0.0, Ca=14.68, Ba=0.0, Fe=0.0, result=2)
nearest rows: {27: 0.37389913412576903}
The nearest 1 neighbors are: 
Pandas(Index=27, RI=1.52739, Na=11.02, Mg=0.0, Al=0.75, Si=73.079999999999998, K=0.0, Ca=14.960000000000001, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=9, RI=1.5168999999999999, Na=13.33, Mg=3.54, Al=1.6100000000000001, Si=72.540000000000006, K=0.68000000000000005, Ca=8.1099999999999994, Ba=0.0, Fe=0.0, result=2)
nearest rows: {70: 0.22627461744526622}
The nearest 1 neighbors are: 
Pandas(Index=70, RI=1.5164500000000001, Na=13.44, Mg=3.6099999999999999, Al=1.54, Si=72.390000000000001, K=0.66000000000000003, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=10, RI=1.5217700000000001, Na=13.75, Mg=1.01, Al=1.3600000000000001, Si=72.189999999999998, K=0.33000000000000002, Ca=11.140000000000001, Ba=0.0, Fe=0.0, result=2)
nearest rows: {17: 0.89370155247710847}
The nearest 1 neighbors are: 
Pandas(Index=17, RI=1.5202, Na=13.98, Mg=1.3500000000000001, Al=1.6299999999999999, Si=71.760000000000005, K=0.39000000000000001, Ca=10.56, Ba=0.0, Fe=0.17999999999999999, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=11, RI=1.5159200000000002, Na=12.859999999999999, Mg=3.52, Al=2.1200000000000001, Si=72.659999999999997, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
nearest rows: {126: 0.3000000006666686}
The nearest 1 neighbors are: 
Pandas(Index=126, RI=1.5159, Na=12.82, Mg=3.52, Al=1.8999999999999999, Si=72.859999999999999, K=0.68999999999999995, Ca=7.9699999999999998, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=12, RI=1.5157399999999999, Na=14.859999999999999, Mg=3.6699999999999999, Al=1.74, Si=71.870000000000005, K=0.16, Ca=7.3600000000000003, Ba=0.0, Fe=0.12, result=2)
nearest rows: {78: 1.3623148665415039}
The nearest 1 neighbors are: 
Pandas(Index=78, RI=1.51708, Na=13.720000000000001, Mg=3.6800000000000002, Al=1.8100000000000001, Si=72.060000000000002, K=0.64000000000000001, Ca=7.8799999999999999, Ba=0.0, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=13, RI=1.5165500000000001, Na=12.75, Mg=2.8500000000000001, Al=1.4399999999999999, Si=73.269999999999996, K=0.56999999999999995, Ca=8.7899999999999991, Ba=0.11, Fe=0.22, result=2)
nearest rows: {76: 0.4785419872905578}
The nearest 1 neighbors are: 
Pandas(Index=76, RI=1.5181100000000001, Na=12.960000000000001, Mg=2.96, Al=1.4299999999999999, Si=72.920000000000002, K=0.59999999999999998, Ca=8.7899999999999991, Ba=0.14000000000000001, Fe=0.0, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=14, RI=1.51841, Na=12.93, Mg=3.7400000000000002, Al=1.1100000000000001, Si=72.280000000000001, K=0.64000000000000001, Ca=8.9600000000000009, Ba=0.0, Fe=0.22, result=2)
nearest rows: {88: 0.45607017047817983}
The nearest 1 neighbors are: 
Pandas(Index=88, RI=1.5183899999999999, Na=12.85, Mg=3.6699999999999999, Al=1.24, Si=72.569999999999993, K=0.62, Ca=8.6799999999999997, Ba=0.0, Fe=0.34999999999999998, result=2)
the 1 nearest are: [2]
guess: 2
actual: 2

point is: Pandas(Index=15, RI=1.5183200000000001, Na=13.33, Mg=3.3399999999999999, Al=1.54, Si=72.140000000000001, K=0.56000000000000005, Ca=8.9900000000000002, Ba=0.0, Fe=0.0, result=3)
nearest rows: {93: 0.30935467282715973}
The nearest 1 neighbors are: 
Pandas(Index=93, RI=1.51776, Na=13.529999999999999, Mg=3.4100000000000001, Al=1.52, Si=72.040000000000006, K=0.57999999999999996, Ca=8.7899999999999991, Ba=0.0, Fe=0.0, result=3)
the 1 nearest are: [3]
guess: 3
actual: 3

point is: Pandas(Index=16, RI=1.5166500000000001, Na=13.140000000000001, Mg=3.4500000000000002, Al=1.76, Si=72.480000000000004, K=0.59999999999999998, Ca=8.3800000000000008, Ba=0.0, Fe=0.17000000000000001, result=3)
nearest rows: {1: 0.32726211207532119}
The nearest 1 neighbors are: 
Pandas(Index=1, RI=1.51735, Na=13.02, Mg=3.54, Al=1.6899999999999999, Si=72.730000000000004, K=0.54000000000000004, Ca=8.4399999999999995, Ba=0.0, Fe=0.070000000000000007, result=1)
the 1 nearest are: [1]
guess: 1
actual: 3

point is: Pandas(Index=17, RI=1.52369, Na=13.44, Mg=0.0, Al=1.5800000000000001, Si=72.219999999999999, K=0.32000000000000001, Ca=12.24, Ba=0.0, Fe=0.0, result=5)
nearest rows: {86: 1.2594896039666239}
The nearest 1 neighbors are: 
Pandas(Index=86, RI=1.5199400000000001, Na=13.27, Mg=0.0, Al=1.76, Si=73.030000000000001, K=0.46999999999999997, Ca=11.32, Ba=0.0, Fe=0.0, result=5)
the 1 nearest are: [5]
guess: 5
actual: 5

point is: Pandas(Index=18, RI=1.5129900000000001, Na=14.4, Mg=1.74, Al=1.54, Si=74.549999999999997, K=0.0, Ca=7.5899999999999999, Ba=0.0, Fe=0.0, result=6)
nearest rows: {138: 2.3763426988757317}
The nearest 1 neighbors are: 
Pandas(Index=138, RI=1.5151399999999999, Na=14.85, Mg=0.0, Al=2.4199999999999999, Si=73.719999999999999, K=0.0, Ca=8.3900000000000006, Ba=0.56000000000000005, Fe=0.0, result=7)
the 1 nearest are: [7]
guess: 7
actual: 6

point is: Pandas(Index=19, RI=1.51508, Na=15.15, Mg=0.0, Al=2.25, Si=73.5, K=0.0, Ca=8.3399999999999999, Ba=0.63, Fe=0.0, result=7)
nearest rows: {138: 0.41797129518664311}
The nearest 1 neighbors are: 
Pandas(Index=138, RI=1.5151399999999999, Na=14.85, Mg=0.0, Al=2.4199999999999999, Si=73.719999999999999, K=0.0, Ca=8.3900000000000006, Ba=0.56000000000000005, Fe=0.0, result=7)
the 1 nearest are: [7]
guess: 7
actual: 7

point is: Pandas(Index=20, RI=1.51685, Na=14.92, Mg=0.0, Al=1.99, Si=73.060000000000002, K=0.0, Ca=8.4000000000000004, Ba=1.5900000000000001, Fe=0.0, result=7)
nearest rows: {100: 0.23216398428696949}
The nearest 1 neighbors are: 
Pandas(Index=100, RI=1.51719, Na=14.75, Mg=0.0, Al=2.0, Si=73.019999999999996, K=0.0, Ca=8.5299999999999994, Ba=1.5900000000000001, Fe=0.080000000000000002, result=7)
the 1 nearest are: [7]
guess: 7
actual: 7

point is: Pandas(Index=21, RI=1.51613, Na=13.880000000000001, Mg=1.78, Al=1.79, Si=73.099999999999994, K=0.0, Ca=8.6699999999999999, Ba=0.76000000000000001, Fe=0.0, result=7)
nearest rows: {122: 1.1891617686841407}
The nearest 1 neighbors are: 
Pandas(Index=122, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
the 1 nearest are: [6]
guess: 6
actual: 7
loss is 5 for k=1
the model for cross 4 is: k=4

point is: Pandas(Index=0, RI=1.5180799999999999, Na=13.43, Mg=2.8700000000000001, Al=1.1899999999999999, Si=72.840000000000003, K=0.55000000000000004, Ca=9.0299999999999994, Ba=0.0, Fe=0.0, result=1)
nearest rows: {73: 0.30789622293883279, 76: 0.61049160592099772, 99: 0.30232447800335266, 152: 0.62297702373362129}
The nearest 4 neighbors are: 
Pandas(Index=99, RI=1.5177799999999999, Na=13.210000000000001, Mg=2.8100000000000001, Al=1.29, Si=72.980000000000004, K=0.51000000000000001, Ca=9.0199999999999996, Ba=0.0, Fe=0.089999999999999997, result=1)
Pandas(Index=73, RI=1.51837, Na=13.140000000000001, Mg=2.8399999999999999, Al=1.28, Si=72.849999999999994, K=0.55000000000000004, Ca=9.0700000000000003, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=76, RI=1.5181100000000001, Na=12.960000000000001, Mg=2.96, Al=1.4299999999999999, Si=72.920000000000002, K=0.59999999999999998, Ca=8.7899999999999991, Ba=0.14000000000000001, Fe=0.0, result=2)
Pandas(Index=152, RI=1.5186899999999999, Na=13.19, Mg=3.3700000000000001, Al=1.1799999999999999, Si=72.719999999999999, K=0.56999999999999995, Ca=8.8300000000000001, Ba=0.0, Fe=0.16, result=1)
the 4 nearest are: [1, 1, 2, 1]
guess: 1
actual: 1

point is: Pandas(Index=1, RI=1.5167299999999999, Na=13.300000000000001, Mg=3.6400000000000001, Al=1.53, Si=72.530000000000001, K=0.65000000000000002, Ca=8.0299999999999994, Ba=0.0, Fe=0.28999999999999998, result=2)
nearest rows: {44: 0.42083264559679773, 70: 0.35270395291235374, 109: 0.44855419393870366, 115: 0.45891177757821983}
The nearest 4 neighbors are: 
Pandas(Index=70, RI=1.5164500000000001, Na=13.44, Mg=3.6099999999999999, Al=1.54, Si=72.390000000000001, K=0.66000000000000003, Ca=8.0299999999999994, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=44, RI=1.5170700000000001, Na=13.48, Mg=3.48, Al=1.71, Si=72.519999999999996, K=0.62, Ca=7.9900000000000002, Ba=0.0, Fe=0.0, result=2)
Pandas(Index=109, RI=1.51766, Na=13.210000000000001, Mg=3.6899999999999999, Al=1.29, Si=72.609999999999999, K=0.56999999999999995, Ca=8.2200000000000006, Ba=0.0, Fe=0.0, result=1)
Pandas(Index=115, RI=1.5168700000000002, Na=13.23, Mg=3.54, Al=1.48, Si=72.840000000000003, K=0.56000000000000005, Ca=8.0999999999999996, Ba=0.0, Fe=0.0, result=2)
the 4 nearest are: [2, 2, 1, 2]
guess: 2
actual: 2

point is: Pandas(Index=2, RI=1.5182899999999999, Na=14.460000000000001, Mg=2.2400000000000002, Al=1.6200000000000001, Si=72.379999999999995, K=0.0, Ca=9.2599999999999998, Ba=0.0, Fe=0.0, result=6)
nearest rows: {25: 1.0330542901513016, 91: 0.57784130831916203, 119: 1.1266349676803051, 122: 0.4782259433573261}
The nearest 4 neighbors are: 
Pandas(Index=122, RI=1.5185200000000001, Na=14.09, Mg=2.1899999999999999, Al=1.6599999999999999, Si=72.670000000000002, K=0.0, Ca=9.3200000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=91, RI=1.51905, Na=14.0, Mg=2.3900000000000001, Al=1.5600000000000001, Si=72.370000000000005, K=0.0, Ca=9.5700000000000003, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=25, RI=1.5193700000000001, Na=13.789999999999999, Mg=2.4100000000000001, Al=1.1899999999999999, Si=72.760000000000005, K=0.0, Ca=9.7699999999999996, Ba=0.0, Fe=0.0, result=6)
Pandas(Index=119, RI=1.52081, Na=13.779999999999999, Mg=2.2799999999999998, Al=1.4299999999999999, Si=71.989999999999995, K=0.48999999999999999, Ca=9.8499999999999996, Ba=0.0, Fe=0.17000000000000001, result=2)
the 4 nearest are: [6, 6, 6, 2]
guess: 6
actual: 6

point is: Pandas(Index=3, RI=1.51115, Na=17.379999999999999, Mg=0.0, Al=0.34000000000000002, Si=75.409999999999997, K=0.0, Ca=6.6500000000000004, Ba=0.0, Fe=0.0, result=6)
