options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
instance confidence[48] = [0.08095458182320558, 0.9190454181767944]
prediction: 4
instance confidence[49] = [0.3360751199915424, 0.6639248800084575]
prediction: 4
instance confidence[50] = [0.21676156685586498, 0.783238433144135]
prediction: 4
instance confidence[51] = [0.07741813072485508, 0.922581869275145]
prediction: 4
instance confidence[52] = [0.19518950213349023, 0.8048104978665098]
prediction: 4
instance confidence[53] = [0.07153180632427894, 0.9284681936757212]
prediction: 4
instance confidence[54] = [0.20919129337485506, 0.7908087066251449]
prediction: 4
instance confidence[55] = [0.006611140718382703, 0.9933888592816172]
prediction: 4
instance confidence[56] = [0.12065382051475196, 0.8793461794852481]
prediction: 4
instance confidence[57] = [0.13867279624831041, 0.8613272037516896]
prediction: 4
instance confidence[58] = [0.0620322886081999, 0.9379677113918001]
prediction: 4
instance confidence[59] = [0.7858952079144728, 0.21410479208552716]
prediction: 2
instance confidence[60] = [0.08939497293635083, 0.9106050270636491]
prediction: 4
instance confidence[61] = [0.047683878895430507, 0.9523161211045695]
prediction: 4
instance confidence[62] = [0.1852654108311478, 0.8147345891688523]
prediction: 4
instance confidence[63] = [0.024908841082859696, 0.9750911589171404]
prediction: 4
instance confidence[64] = [0.2145643005425121, 0.7854356994574878]
prediction: 4
instance confidence[65] = [0.015694092599500834, 0.9843059074004993]
prediction: 4
instance confidence[66] = [0.4895693450049022, 0.5104306549950979]
prediction: 4
instance confidence[67] = [0.05913695867783997, 0.94086304132216]
prediction: 4
instance confidence[68] = [0.07220565473339317, 0.9277943452666068]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 2
2 final test pred: 
[9.84295663e-01 9.98627861e-01 9.96573396e-01 9.97828588e-01
 9.96889648e-01 9.97796301e-01 7.74314728e-01 9.98572640e-01
 9.96172807e-01 9.97615525e-01 9.97557754e-01 9.97749565e-01
 9.95172312e-01 9.98627861e-01 9.98886636e-01 9.89861212e-01
 9.99145903e-01 9.98125895e-01 9.90548643e-01 9.86324052e-01
 9.90548643e-01 9.94179535e-01 9.96874606e-01 8.97957008e-01
 9.99145903e-01 9.90548643e-01 9.79472270e-01 9.99145903e-01
 9.96775283e-01 2.76011572e-03 9.96172807e-01 9.96172807e-01
 9.97779592e-01 9.87129167e-01 9.90171475e-01 9.84409581e-01
 9.43850507e-01 9.93862548e-01 9.98572640e-01 2.65133771e-02
 1.21418119e-02 2.15208297e-04 6.24637154e-03 2.36846053e-04
 1.17579244e-03 2.22280256e-03 5.21748343e-02 4.92365515e-03
 9.60864366e-05 9.80125976e-03 2.28642467e-02 3.49433292e-03
 9.12680205e-03 1.90745554e-04 4.23197979e-03 2.35458118e-06
 8.72951756e-03 2.08958060e-02 1.48242383e-04 6.43830748e-01
 1.70238684e-03 1.27161554e-03 3.13286010e-04 2.19730732e-05
 4.75911963e-04 1.81689575e-06 2.14567489e-01 2.00492067e-03
 1.02267326e-03]
4 final test pred: 
[1.57043372e-02 1.37213864e-03 3.42660409e-03 2.17141201e-03
 3.11035162e-03 2.20369926e-03 2.25685272e-01 1.42736006e-03
 3.82719298e-03 2.38447491e-03 2.44224569e-03 2.25043502e-03
 4.82768751e-03 1.37213864e-03 1.11336375e-03 1.01387880e-02
 8.54096824e-04 1.87410513e-03 9.45135694e-03 1.36759478e-02
 9.45135694e-03 5.82046516e-03 3.12539410e-03 1.02042992e-01
 8.54096824e-04 9.45135694e-03 2.05277303e-02 8.54096824e-04
 3.22471656e-03 9.97239884e-01 3.82719298e-03 3.82719298e-03
 2.22040756e-03 1.28708329e-02 9.82852463e-03 1.55904194e-02
 5.61494933e-02 6.13745222e-03 1.42736006e-03 9.73486623e-01
 9.87858188e-01 9.99784792e-01 9.93753628e-01 9.99763154e-01
 9.98824208e-01 9.97777197e-01 9.47825166e-01 9.95076345e-01
 9.99903914e-01 9.90198740e-01 9.77135753e-01 9.96505667e-01
 9.90873198e-01 9.99809254e-01 9.95768020e-01 9.99997645e-01
 9.91270482e-01 9.79104194e-01 9.99851758e-01 3.56169252e-01
 9.98297613e-01 9.98728384e-01 9.99686714e-01 9.99978027e-01
 9.99524088e-01 9.99998183e-01 7.85432511e-01 9.97995079e-01
 9.98977327e-01]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9842956628312208, 0.015704337168779215]
prediction: 2
instance confidence[1] = [0.9986278613624501, 0.001372138637550084]
prediction: 2
instance confidence[2] = [0.996573395911989, 0.003426604088011043]
prediction: 2
instance confidence[3] = [0.9978285879942246, 0.0021714120057754467]
prediction: 2
instance confidence[4] = [0.9968896483812549, 0.0031103516187450473]
prediction: 2
instance confidence[5] = [0.9977963007448953, 0.0022036992551046275]
prediction: 2
instance confidence[6] = [0.774314728057018, 0.2256852719429818]
prediction: 2
instance confidence[7] = [0.9985726399436677, 0.001427360056332241]
prediction: 2
instance confidence[8] = [0.9961728070227704, 0.0038271929772296254]
prediction: 2
instance confidence[9] = [0.9976155250877539, 0.0023844749122461165]
prediction: 2
instance confidence[10] = [0.9975577543094255, 0.0024422456905744496]
prediction: 2
instance confidence[11] = [0.997749564982487, 0.002250435017513091]
prediction: 2
instance confidence[12] = [0.9951723124923981, 0.0048276875076017625]
prediction: 2
instance confidence[13] = [0.9986278613624501, 0.001372138637550084]
prediction: 2
instance confidence[14] = [0.9988866362546455, 0.001113363745354451]
prediction: 2
instance confidence[15] = [0.9898612120019014, 0.010138787998098673]
prediction: 2
instance confidence[16] = [0.9991459031762672, 0.0008540968237328632]
prediction: 2
instance confidence[17] = [0.9981258948743831, 0.0018741051256169613]
prediction: 2
instance confidence[18] = [0.9905486430595215, 0.009451356940478538]
prediction: 2
instance confidence[19] = [0.9863240521742243, 0.013675947825775626]
prediction: 2
instance confidence[20] = [0.9905486430595215, 0.009451356940478538]
prediction: 2
instance confidence[21] = [0.9941795348354203, 0.00582046516457979]
prediction: 2
instance confidence[22] = [0.9968746059039642, 0.003125394096035868]
prediction: 2
instance confidence[23] = [0.8979570084198899, 0.10204299158010974]
prediction: 2
instance confidence[24] = [0.9991459031762672, 0.0008540968237328632]
prediction: 2
instance confidence[25] = [0.9905486430595215, 0.009451356940478538]
prediction: 2
instance confidence[26] = [0.9794722696868062, 0.0205277303131937]
prediction: 2
instance confidence[27] = [0.9991459031762672, 0.0008540968237328632]
prediction: 2
instance confidence[28] = [0.9967752834379341, 0.00322471656206596]
prediction: 2
instance confidence[29] = [0.0027601157167340914, 0.9972398842832659]
prediction: 4
instance confidence[30] = [0.9961728070227704, 0.0038271929772296254]
prediction: 2
instance confidence[31] = [0.9961728070227704, 0.0038271929772296254]
prediction: 2
instance confidence[32] = [0.997779592438077, 0.0022204075619230547]
prediction: 2
instance confidence[33] = [0.9871291670827539, 0.012870832917246097]
prediction: 2
instance confidence[34] = [0.9901714753706798, 0.009828524629320027]
prediction: 2
instance confidence[35] = [0.9844095805536067, 0.015590419446393321]
prediction: 2
instance confidence[36] = [0.9438505067271533, 0.05614949327284666]
prediction: 2
instance confidence[37] = [0.9938625477812302, 0.006137452218769892]
prediction: 2
instance confidence[38] = [0.9985726399436677, 0.001427360056332241]
prediction: 2
instance confidence[39] = [0.026513377097611517, 0.9734866229023885]
prediction: 4
instance confidence[40] = [0.01214181188737729, 0.9878581881126226]
prediction: 4
instance confidence[41] = [0.00021520829735171483, 0.9997847917026482]
prediction: 4
instance confidence[42] = [0.006246371542080176, 0.9937536284579199]
prediction: 4
instance confidence[43] = [0.00023684605250187918, 0.999763153947498]
prediction: 4
instance confidence[44] = [0.0011757924403924033, 0.9988242075596075]
prediction: 4
instance confidence[45] = [0.0022228025641976633, 0.9977771974358023]
prediction: 4
instance confidence[46] = [0.052174834328207235, 0.9478251656717929]
prediction: 4
instance confidence[47] = [0.004923655147895126, 0.9950763448521048]
prediction: 4
instance confidence[48] = [9.608643662340132e-05, 0.9999039135633766]
prediction: 4
instance confidence[49] = [0.009801259755565726, 0.9901987402444342]
prediction: 4
instance confidence[50] = [0.02286424674332621, 0.9771357532566739]
prediction: 4
instance confidence[51] = [0.0034943329161064123, 0.9965056670838935]
prediction: 4
instance confidence[52] = [0.009126802048286697, 0.9908731979517132]
prediction: 4
instance confidence[53] = [0.00019074555393959719, 0.9998092544460604]
prediction: 4
instance confidence[54] = [0.0042319797934770465, 0.995768020206523]
prediction: 4
instance confidence[55] = [2.3545811794955997e-06, 0.9999976454188205]
prediction: 4
instance confidence[56] = [0.00872951755707515, 0.9912704824429248]
prediction: 4
instance confidence[57] = [0.020895806020839177, 0.9791041939791609]
prediction: 4
instance confidence[58] = [0.0001482423827199876, 0.99985175761728]
prediction: 4
instance confidence[59] = [0.6438307482506977, 0.3561692517493024]
prediction: 2
instance confidence[60] = [0.0017023868398920962, 0.998297613160108]
prediction: 4
instance confidence[61] = [0.001271615539054878, 0.9987283844609451]
prediction: 4
instance confidence[62] = [0.0003132860104377151, 0.9996867139895622]
prediction: 4
instance confidence[63] = [2.1973073231424513e-05, 0.9999780269267685]
prediction: 4
instance confidence[64] = [0.000475911962820448, 0.9995240880371796]
prediction: 4
instance confidence[65] = [1.8168957542201712e-06, 0.9999981831042457]
prediction: 4
instance confidence[66] = [0.2145674887697222, 0.7854325112302778]
prediction: 4
instance confidence[67] = [0.002004920673117787, 0.9979950793268821]
prediction: 4
instance confidence[68] = [0.0010226732600008327, 0.9989773267399992]
prediction: 4
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 2; actual: 2
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 2; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
pred: 4; actual: 4
classification loss: 2
2 final test pred: 
[9.82467182e-01 9.98571939e-01 9.96392591e-01 9.97438177e-01
 9.97041409e-01 9.97601991e-01 7.83702404e-01 9.98622675e-01
 9.96256083e-01 9.97769208e-01 9.97688613e-01 9.97768032e-01
 9.95057298e-01 9.98571939e-01 9.98880128e-01 9.89468905e-01
 9.99149896e-01 9.98244903e-01 9.89111080e-01 9.87374380e-01
 9.89111080e-01 9.94959551e-01 9.96659456e-01 8.92384886e-01
 9.99149896e-01 9.89111080e-01 9.77756993e-01 9.99149896e-01
 9.96838708e-01 3.51485054e-03 9.96256083e-01 9.96256083e-01
 9.97926971e-01 9.86646412e-01 9.89494400e-01 9.81887426e-01
 9.53381896e-01 9.93723078e-01 9.98622675e-01 1.86710236e-02
 2.25493557e-02 3.56958485e-04 2.71151413e-02 4.07956383e-04
 2.70670550e-03 4.77313877e-03 4.39221418e-02 6.65984209e-03
 1.40783920e-04 1.10123213e-02 2.45252451e-02 5.33253972e-03
 1.38701474e-02 2.72009689e-04 7.32187575e-03 2.56420858e-06
 6.77907975e-03 1.42958001e-02 1.46432897e-04 6.10800520e-01
 3.04402695e-03 1.52136397e-03 5.03673016e-04 3.26446558e-05
 2.25335297e-03 1.52106072e-05 1.78250948e-01 3.15060854e-03
 1.08410182e-03]
4 final test pred: 
[1.75328183e-02 1.42806081e-03 3.60740882e-03 2.56182273e-03
 2.95859081e-03 2.39800895e-03 2.16297596e-01 1.37732540e-03
 3.74391702e-03 2.23079250e-03 2.31138730e-03 2.23196801e-03
 4.94270183e-03 1.42806081e-03 1.11987165e-03 1.05310945e-02
 8.50103570e-04 1.75509700e-03 1.08889199e-02 1.26256201e-02
 1.08889199e-02 5.04044857e-03 3.34054398e-03 1.07615114e-01
 8.50103570e-04 1.08889199e-02 2.22430069e-02 8.50103570e-04
 3.16129195e-03 9.96485149e-01 3.74391702e-03 3.74391702e-03
 2.07302852e-03 1.33535875e-02 1.05056002e-02 1.81125741e-02
 4.66181035e-02 6.27692233e-03 1.37732540e-03 9.81328976e-01
 9.77450644e-01 9.99643042e-01 9.72884859e-01 9.99592044e-01
 9.97293294e-01 9.95226861e-01 9.56077858e-01 9.93340158e-01
 9.99859216e-01 9.88987679e-01 9.75474755e-01 9.94667460e-01
 9.86129853e-01 9.99727990e-01 9.92678124e-01 9.99997436e-01
 9.93220920e-01 9.85704200e-01 9.99853567e-01 3.89199480e-01
 9.96955973e-01 9.98478636e-01 9.99496327e-01 9.99967355e-01
 9.97746647e-01 9.99984789e-01 8.21749052e-01 9.96849391e-01
 9.98915898e-01]


Test Set:
Possible result classes: [2, 4]
instance confidence[0] = [0.9824671817165066, 0.017532818283493477]
prediction: 2
instance confidence[1] = [0.9985719391930468, 0.0014280608069530954]
prediction: 2
instance confidence[2] = [0.9963925911810085, 0.003607408818991448]
prediction: 2
instance confidence[3] = [0.9974381772663954, 0.002561822733604638]
prediction: 2
instance confidence[4] = [0.9970414091911475, 0.0029585908088525198]
prediction: 2
instance confidence[5] = [0.9976019910490674, 0.0023980089509326166]
prediction: 2
instance confidence[6] = [0.7837024039475904, 0.2162975960524096]
prediction: 2
instance confidence[7] = [0.998622674595233, 0.001377325404766889]
prediction: 2
instance confidence[8] = [0.9962560829768111, 0.00374391702318892]
prediction: 2
instance confidence[9] = [0.9977692075018293, 0.002230792498170707]
prediction: 2
instance confidence[10] = [0.9976886127017549, 0.00231138729824504]
prediction: 2
instance confidence[11] = [0.9977680319949321, 0.0022319680050679586]
prediction: 2
instance confidence[12] = [0.9950572981724431, 0.004942701827556793]
prediction: 2
instance confidence[13] = [0.9985719391930468, 0.0014280608069530954]
prediction: 2
instance confidence[14] = [0.9988801283504737, 0.001119871649526408]
prediction: 2
instance confidence[15] = [0.9894689054779622, 0.010531094522037831]
prediction: 2
instance confidence[16] = [0.9991498964304739, 0.0008501035695260785]
prediction: 2
instance confidence[17] = [0.9982449030011571, 0.0017550969988430214]
prediction: 2
instance confidence[18] = [0.9891110800976735, 0.010888919902326488]
prediction: 2
instance confidence[19] = [0.9873743799200954, 0.012625620079904665]
prediction: 2
instance confidence[20] = [0.9891110800976735, 0.010888919902326488]
prediction: 2
instance confidence[21] = [0.9949595514344078, 0.005040448565592236]
prediction: 2
instance confidence[22] = [0.9966594560211526, 0.003340543978847479]
prediction: 2
instance confidence[23] = [0.8923848864242374, 0.10761511357576278]
prediction: 2
instance confidence[24] = [0.9991498964304739, 0.0008501035695260785]
prediction: 2
instance confidence[25] = [0.9891110800976735, 0.010888919902326488]
prediction: 2
instance confidence[26] = [0.9777569930659956, 0.0222430069340043]
prediction: 2
instance confidence[27] = [0.9991498964304739, 0.0008501035695260785]
prediction: 2
instance confidence[28] = [0.9968387080548632, 0.003161291945136852]
prediction: 2
instance confidence[29] = [0.0035148505368850554, 0.996485149463115]
prediction: 4
instance confidence[30] = [0.9962560829768111, 0.00374391702318892]
prediction: 2
instance confidence[31] = [0.9962560829768111, 0.00374391702318892]
prediction: 2
instance confidence[32] = [0.997926971482905, 0.002073028517094952]
prediction: 2
instance confidence[33] = [0.9866464124755882, 0.013353587524411752]
prediction: 2
instance confidence[34] = [0.9894943997876466, 0.010505600212353266]
prediction: 2
instance confidence[35] = [0.9818874258749564, 0.018112574125043746]
prediction: 2
instance confidence[36] = [0.9533818964818952, 0.04661810351810481]
