options: {'missing_attributes': 'drop', 'left_index': True, 'normalize_cols': {2: 'clump_thickness', 3: 'cell_size_uniformity', 4: 'cell_size_shape', 5: 'marginal_adhesion', 6: 'single_epithesial_cell_size', 7: 'bare_nuclei', 8: 'bland_chromatin', 9: 'normal_nucleoti', 10: 'mitoses'}, 'result_col': 11, 'order_results': True}
     clump_thickness  cell_size_uniformity  cell_size_shape  marginal_adhesion  single_epithesial_cell_size  bare_nuclei  bland_chromatin  normal_nucleoti   mitoses  result
softmax class probabilities: [0.9962772969172571, 0.0037227030827428195]
softmax class probabilities: [0.9978035563358286, 0.002196443664171343]
softmax class probabilities: [0.9881144515558705, 0.011885548444129496]
softmax class probabilities: [0.9908289897110141, 0.009171010288985912]
softmax class probabilities: [0.9857108264381227, 0.014289173561877347]
softmax class probabilities: [0.940438395914749, 0.05956160408525106]
softmax class probabilities: [0.9941534222104516, 0.005846577789548482]
softmax class probabilities: [0.998605227976592, 0.0013947720234079183]
softmax class probabilities: [0.031111470901549726, 0.9688885290984502]
softmax class probabilities: [0.007329638417049314, 0.9926703615829507]
softmax class probabilities: [0.0001565763977773806, 0.9998434236022227]
softmax class probabilities: [0.0017543227883636992, 0.9982456772116364]
softmax class probabilities: [0.00013435680389711977, 0.9998656431961029]
softmax class probabilities: [0.0005696944259454172, 0.9994303055740544]
softmax class probabilities: [0.0010788108223623294, 0.9989211891776377]
softmax class probabilities: [0.051593533450210505, 0.9484064665497896]
softmax class probabilities: [0.0038874814847643722, 0.9961125185152356]
softmax class probabilities: [6.042130900144991e-05, 0.9999395786909985]
softmax class probabilities: [0.009123192209977739, 0.9908768077900224]
softmax class probabilities: [0.020689975729515624, 0.9793100242704843]
softmax class probabilities: [0.002357262859657117, 0.9976427371403429]
softmax class probabilities: [0.007706203979926927, 0.9922937960200731]
softmax class probabilities: [0.00012785857441628115, 0.9998721414255837]
softmax class probabilities: [0.00248023441469063, 0.9975197655853093]
softmax class probabilities: [2.063973228326029e-06, 0.9999979360267718]
softmax class probabilities: [0.010509598689438696, 0.9894904013105613]
softmax class probabilities: [0.024528824467922563, 0.9754711755320774]
softmax class probabilities: [0.0001511035343978888, 0.999848896465602]
softmax class probabilities: [0.6443528436588616, 0.3556471563411384]
softmax class probabilities: [0.001033521603066091, 0.998966478396934]
softmax class probabilities: [0.0009555829709551099, 0.9990444170290448]
softmax class probabilities: [0.00019819795542284048, 0.999801802044577]
softmax class probabilities: [1.8211657391049307e-05, 0.999981788342609]
softmax class probabilities: [0.0001239872702777722, 0.9998760127297222]
softmax class probabilities: [2.7888741739728675e-07, 0.9999997211125827]
softmax class probabilities: [0.23577865717704918, 0.764221342822951]
softmax class probabilities: [0.0012121476657535764, 0.9987878523342465]
softmax class probabilities: [0.0008266333815374821, 0.9991733666184626]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.999393651748376, 0.00037163984764619705]
softmax class probabilities: [0.9999991975616958, 5.15648876404725e-07]
softmax class probabilities: [0.9999887383519139, 6.62503163348433e-06]
softmax class probabilities: [0.9999982880871191, 8.074296383658299e-07]
softmax class probabilities: [0.9999956215540282, 2.0498182459277716e-06]
softmax class probabilities: [0.9999972226846149, 1.581085740450757e-06]
softmax class probabilities: [0.7999937172931051, 0.09011426623401261]
softmax class probabilities: [0.9999990099381498, 8.410350877496336e-07]
softmax class probabilities: [0.9999853669124944, 1.2896524191855448e-05]
softmax class probabilities: [0.9999957720866061, 4.206052048082969e-06]
softmax class probabilities: [0.9999983996379364, 1.936227931293787e-06]
softmax class probabilities: [0.9999974831232108, 1.299290972189939e-06]
softmax class probabilities: [0.9999829824015442, 1.4192082353943923e-05]
softmax class probabilities: [0.9999991975616958, 5.15648876404725e-07]
softmax class probabilities: [0.9999997388202071, 2.157054163368268e-07]
softmax class probabilities: [0.9999154920707674, 7.810059878329819e-05]
softmax class probabilities: [0.9999997681551287, 1.6817150773904362e-07]
softmax class probabilities: [0.9999985793855319, 1.5095517744422796e-06]
softmax class probabilities: [0.9998579442941462, 7.433432996356337e-05]
softmax class probabilities: [0.9993862615737291, 0.000489123367302394]
softmax class probabilities: [0.9998579442941462, 7.433432996356337e-05]
softmax class probabilities: [0.9999767078993019, 3.308639565889005e-05]
softmax class probabilities: [0.9999925683397578, 3.860765412701463e-06]
softmax class probabilities: [0.9558270448246439, 0.019561741800459286]
softmax class probabilities: [0.9999997681551287, 1.6817150773904362e-07]
softmax class probabilities: [0.9998579442941462, 7.433432996356337e-05]
softmax class probabilities: [0.9991301953570706, 0.0006668500485229778]
softmax class probabilities: [0.9999997681551287, 1.6817150773904362e-07]
softmax class probabilities: [0.9999982111900496, 1.0010555181914496e-06]
softmax class probabilities: [1.1187634174141353e-07, 0.9999998580912125]
softmax class probabilities: [0.9999853669124944, 1.2896524191855448e-05]
softmax class probabilities: [0.9999853669124944, 1.2896524191855448e-05]
softmax class probabilities: [0.9999959854076795, 3.5240955460778474e-06]
softmax class probabilities: [0.9997485358909032, 0.00021758130617186014]
softmax class probabilities: [0.999824735074004, 0.00012123534164562481]
softmax class probabilities: [0.9995238906385479, 0.00026560900886367193]
softmax class probabilities: [0.990863885336158, 0.01880435288616843]
softmax class probabilities: [0.999949355214552, 3.9542389848171806e-05]
softmax class probabilities: [0.9999990099381498, 8.410350877496336e-07]
softmax class probabilities: [0.019129114761425123, 0.9895639270873237]
softmax class probabilities: [5.692710530220379e-06, 0.9999987916519949]
softmax class probabilities: [9.080415728639576e-10, 0.999999999807772]
softmax class probabilities: [5.144352919129653e-09, 0.999999999763685]
softmax class probabilities: [3.34804196770748e-10, 0.9999999998795321]
softmax class probabilities: [2.0692151957990345e-08, 0.9999999891664398]
softmax class probabilities: [6.32971528101979e-09, 0.9999999937926329]
softmax class probabilities: [0.0003046956942894051, 0.9993700514261088]
softmax class probabilities: [6.740237218622898e-06, 0.9999988335167387]
softmax class probabilities: [7.269397661092486e-12, 0.9999999999973395]
softmax class probabilities: [4.1680715115464706e-06, 0.9999945993183743]
softmax class probabilities: [0.00046262885481646124, 0.9993936180100322]
softmax class probabilities: [9.676193915492882e-06, 0.9999989481696364]
softmax class probabilities: [6.991991430214378e-05, 0.9999657600955129]
softmax class probabilities: [1.8855136174444336e-10, 0.9999999998986775]
softmax class probabilities: [1.295945016190325e-07, 0.9999999615659806]
softmax class probabilities: [3.8485252889290277e-13, 0.9999999999997222]
softmax class probabilities: [0.00036725557448867254, 0.9996736402752427]
softmax class probabilities: [0.0016345657397936679, 0.9979637566622999]
softmax class probabilities: [1.7281801775557165e-09, 0.9999999972869513]
softmax class probabilities: [0.40555132737188826, 0.335554438730532]
softmax class probabilities: [3.399985766505448e-07, 0.9999997772652894]
softmax class probabilities: [1.108693580890252e-06, 0.9999997910664015]
softmax class probabilities: [8.058473825026063e-11, 0.9999999998445785]
softmax class probabilities: [3.462259319786286e-11, 0.9999999999782976]
softmax class probabilities: [4.646720818196559e-12, 0.9999999999999007]
softmax class probabilities: [1.4435721735064365e-17, 1.0]
softmax class probabilities: [0.11131046922552848, 0.724865067549927]
softmax class probabilities: [1.211361532934111e-06, 0.9999991374468308]
softmax class probabilities: [1.9610880819267751e-07, 0.9999993676396095]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9998865031874777, 2.3456736850356806e-13]
softmax class probabilities: [0.9999999948722438, 5.546258589752782e-21]
softmax class probabilities: [0.9999997455681545, 2.376296752195729e-18]
softmax class probabilities: [0.9999999908434946, 1.1797636599265733e-18]
softmax class probabilities: [0.9999999785328155, 1.165063527291736e-18]
softmax class probabilities: [0.9999999676067252, 2.6567901830560735e-19]
softmax class probabilities: [0.9513960938990208, 0.0002690529518701469]
softmax class probabilities: [0.999999992393911, 2.2711247819912167e-21]
softmax class probabilities: [0.9999995497535898, 2.1340085994612046e-18]
softmax class probabilities: [0.9999999287273476, 4.4549108924188634e-20]
softmax class probabilities: [0.9999999848838828, 1.8583644707324586e-19]
softmax class probabilities: [0.9999999889703336, 1.5587492614066485e-19]
softmax class probabilities: [0.9999994131368253, 3.2474374361709125e-17]
softmax class probabilities: [0.9999999948722438, 5.546258589752782e-21]
softmax class probabilities: [0.9999999991656312, 1.5203632339115349e-21]
softmax class probabilities: [0.999992832260673, 9.693563196618101e-15]
softmax class probabilities: [0.999999999188292, 1.157825128253919e-22]
softmax class probabilities: [0.9999999852944219, 1.4152283044444718e-20]
softmax class probabilities: [0.9999878865973145, 1.19583034659933e-14]
softmax class probabilities: [0.9999450095880017, 9.170429561074892e-14]
softmax class probabilities: [0.9999878865973145, 1.19583034659933e-14]
softmax class probabilities: [0.9999990808852436, 1.6735131558528206e-17]
softmax class probabilities: [0.9999998882466361, 2.5702557996418078e-18]
softmax class probabilities: [0.9900778506921816, 2.945640404181398e-07]
softmax class probabilities: [0.999999999188292, 1.157825128253919e-22]
softmax class probabilities: [0.9999878865973145, 1.19583034659933e-14]
softmax class probabilities: [0.9997805890185832, 1.4616826950117911e-12]
softmax class probabilities: [0.999999999188292, 1.157825128253919e-22]
softmax class probabilities: [0.9999999942955093, 6.4370828763098626e-18]
softmax class probabilities: [4.398393181320184e-10, 1.0]
softmax class probabilities: [0.9999995497535898, 2.1340085994612046e-18]
softmax class probabilities: [0.9999995497535898, 2.1340085994612046e-18]
softmax class probabilities: [0.9999999402582289, 2.031348383359732e-20]
softmax class probabilities: [0.9999652614992591, 3.0513776565481286e-14]
softmax class probabilities: [0.9999820320862651, 4.896778416060042e-15]
softmax class probabilities: [0.9999396545966509, 4.942952921247152e-13]
softmax class probabilities: [0.9957170731554451, 7.509918446061106e-11]
softmax class probabilities: [0.9999971556913595, 1.0222410307519553e-16]
softmax class probabilities: [0.999999992393911, 2.2711247819912167e-21]
softmax class probabilities: [0.00746558555252925, 1.0]
softmax class probabilities: [1.1379781181091826e-07, 0.9999999999999343]
softmax class probabilities: [2.0272290685255918e-13, 1.0]
softmax class probabilities: [4.811574974211377e-12, 0.9999999999999643]
softmax class probabilities: [1.8085392026664383e-13, 1.0]
softmax class probabilities: [5.158506800707587e-10, 1.0]
softmax class probabilities: [2.8471928580173216e-11, 1.0]
softmax class probabilities: [1.8843531328185892e-05, 0.9999999999955271]
softmax class probabilities: [1.0716011000265062e-07, 1.0]
softmax class probabilities: [3.9643978674740207e-16, 1.0]
softmax class probabilities: [3.6321466891872484e-08, 0.9999999999999996]
softmax class probabilities: [0.00011610487884422077, 0.9999999999999956]
softmax class probabilities: [2.65984171307753e-07, 1.0]
softmax class probabilities: [9.228210355141706e-06, 0.9999999999999964]
softmax class probabilities: [8.552960664428956e-14, 1.0]
softmax class probabilities: [6.216544693145623e-10, 1.0]
softmax class probabilities: [3.0685445072287885e-17, 1.0]
softmax class probabilities: [2.2933217445532448e-05, 1.0]
softmax class probabilities: [0.0003073170767097615, 1.0]
softmax class probabilities: [1.3667671837597423e-12, 1.0]
softmax class probabilities: [0.35271909226077547, 0.6711714562666734]
softmax class probabilities: [2.1072313963684153e-08, 1.0]
softmax class probabilities: [1.0303370483955241e-08, 1.0]
softmax class probabilities: [2.909883858244101e-14, 1.0]
softmax class probabilities: [1.7749206222517698e-14, 1.0]
softmax class probabilities: [1.605133012966614e-16, 1.0]
softmax class probabilities: [3.8055570680852334e-23, 1.0]
softmax class probabilities: [0.12378294191243702, 0.9999998810668188]
softmax class probabilities: [2.4371603337983273e-07, 1.0]
softmax class probabilities: [2.133962879341842e-08, 1.0]
preds: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
softmax class probabilities: [0.9996226408458934, 0.00045331286763591964]
softmax class probabilities: [0.9999989099113472, 3.366504808941654e-07]
softmax class probabilities: [0.9999894867414227, 6.059857280915107e-06]
softmax class probabilities: [0.9999980982411387, 5.829398549342841e-07]
softmax class probabilities: [0.9999956482714031, 1.7072016839147018e-06]
softmax class probabilities: [0.9999970903621948, 1.1868069835964692e-06]
softmax class probabilities: [0.9143509095228882, 0.15127848924484785]
softmax class probabilities: [0.9999982572100921, 5.295218508738811e-07]
softmax class probabilities: [0.9999801492702128, 1.0351106996126217e-05]
softmax class probabilities: [0.9999925628940826, 2.9362213675746204e-06]
softmax class probabilities: [0.9999963651440399, 8.632072795017968e-07]
softmax class probabilities: [0.9999969827829891, 9.809116806237786e-07]
softmax class probabilities: [0.9999800572331397, 1.0036609609412883e-05]
softmax class probabilities: [0.9999989099113472, 3.366504808941654e-07]
